tweet_id,topic_category,tweet_timestamp,sentiment_score,positive_score,negative_score,neutral_score,impressions,likes,engagement_count
T35300,Finance,,-0.786807905,0.463828137,0.636373938,,7685.0,1864.0,962.0
T4073,AI,06-01-2025 03:21,-0.965463275,0.943425714,0.418631264,0.952415637,18594.0,4754.0,456.0
T15667,Cloud,08-01-2025 08:30,-0.049152504,0.668981094,0.302295041,0.885264576,19043.0,446.0,996.0
T10352,Sports,09-01-2025 04:19,0.827953115,0.668467805,0.152364352,0.448263601,12792.0,1733.0,467.0
T22087,Cloud,19-01-2025 04:37,0.023353779,0.753152852,0.237424302,0.449443958,15090.0,2346.0,558.0
T1682,Cloud,02-01-2025 13:46,-0.991276021,0.738108757,0.515332728,0.800840412,6659.0,3845.0,618.0
T4262,Sports,03-01-2025 18:07,0.554046151,0.986792944,0.652150117,0.214731911,19625.0,1245.0,
T33164,Sports,02-01-2025 22:52,-0.714693676,0.822956032,0.651722062,,10222.0,619.0,75.0
T36462,AI,05-01-2025 23:19,0.541621964,0.854962579,0.353887048,0.029436223,,246.0,287.0
T29179,AI,17-01-2025 04:00,0.834983497,0.995948544,0.079413342,0.465348849,12052.0,1789.0,944.0
T22966,Finance,06-01-2025 17:25,0.892726906,0.031305174,0.036866496,,,3071.0,155.0
T37941,AI,05-01-2025 14:54,-0.322055648,0.544286789,0.065986061,0.988236593,14809.0,,268.0
T34608,Cloud,12-01-2025 23:18,0.969415143,0.051135656,0.577737074,,16248.0,4109.0,713.0
T27857,Finance,10-01-2025 08:29,-0.74976759,0.03753592,0.093545787,0.366656273,11715.0,1345.0,491.0
T10186,AI,03-01-2025 21:55,-0.147066035,0.591310608,0.139104664,0.094241758,784.0,2967.0,875.0
T30693,Finance,02-01-2025 08:11,-0.223831133,0.464524645,0.360776459,0.446290635,12459.0,2252.0,393.0
T22661,AI,13-01-2025 18:00,0.844329093,0.943846743,0.098540138,0.58921406,19276.0,2718.0,672.0
T33064,Sports,08-01-2025 11:19,0.172662512,0.944341447,0.509756448,0.737379947,7375.0,4128.0,235.0
T21446,AI,16-01-2025 02:31,-0.697585438,0.838277347,0.003450663,0.729811377,12369.0,,920.0
T4985,Cloud,06-01-2025 06:02,-0.30623964,0.05333364,0.975346337,0.944883486,9526.0,741.0,750.0
T4338,Finance,16-01-2025 07:33,0.31736392,0.643170542,0.735478538,0.089643704,6750.0,1563.0,
T11772,Sports,09-01-2025 02:10,-0.121325801,0.471161131,0.958375047,0.328543593,2319.0,3816.0,271.0
T7176,Finance,,-0.388067269,0.860079451,0.172748287,0.153477599,7980.0,497.0,673.0
T13403,Cloud,13-01-2025 00:44,-0.775209876,0.295529183,0.809483048,0.836175171,10511.0,2739.0,312.0
T19644,Sports,06-01-2025 10:49,-0.690701141,0.560602544,0.23736164,0.091522487,834.0,2271.0,141.0
T21303,Sports,23-01-2025 01:37,0.753068814,0.214825731,0.170119354,0.893412166,15190.0,347.0,266.0
T15128,,14-01-2025 18:59,0.523274025,0.684382209,0.26280993,0.215412849,15637.0,665.0,81.0
T32215,Cloud,12-01-2025 14:33,-0.040676619,0.422555013,0.54444203,0.008367554,15292.0,3571.0,468.0
,Sports,22-01-2025 14:06,-0.007643123,0.408861666,0.304018541,0.663084895,12737.0,2269.0,55.0
T22918,,17-01-2025 05:31,-0.163275015,0.644957622,0.897877819,0.133164726,9407.0,2970.0,191.0
T15004,Sports,16-01-2025 10:20,0.39730136,0.2716825,0.277610419,0.942990251,14322.0,2187.0,478.0
T14801,AI,10-01-2025 07:18,-0.4087987,0.955173357,0.173294353,0.328718858,4605.0,2449.0,872.0
T9261,AI,06-01-2025 02:10,0.605784491,0.307510167,0.971580127,0.111956455,15992.0,1427.0,313.0
T3373,,12-01-2025 07:40,-0.564771941,0.547864122,0.072790408,0.736667851,11918.0,1101.0,895.0
T4024,Finance,02-01-2025 09:27,-0.296738779,0.688036631,0.844417474,0.274258671,8293.0,811.0,625.0
T12436,AI,19-01-2025 06:04,0.485442755,0.158670039,0.617391954,0.137485712,18097.0,3002.0,503.0
T262,Sports,20-01-2025 03:33,-0.786699401,0.449845088,0.9052543,0.815747504,4197.0,4844.0,766.0
T28574,Cloud,,0.779906467,0.750198042,0.084051696,0.29582579,6756.0,4815.0,322.0
T19844,Finance,01-01-2025 10:39,0.288168213,0.780243166,0.581806575,0.711377239,9920.0,4203.0,660.0
T36685,Sports,08-01-2025 14:25,-0.562510528,0.818817887,0.739679378,0.865194629,7264.0,2700.0,172.0
T23635,Sports,16-01-2025 08:39,-0.969557482,0.69589796,0.74319469,0.141673946,15089.0,629.0,277.0
T1196,Sports,20-01-2025 02:32,0.56517601,0.556676591,0.764656122,0.421318462,13006.0,1694.0,843.0
T14678,AI,20-01-2025 06:10,0.747213314,0.620394247,0.900500166,0.751429109,16863.0,2138.0,995.0
T21229,AI,22-01-2025 03:06,0.09605522,0.280651257,,0.217575472,1854.0,1798.0,643.0
T17925,Cloud,19-01-2025 11:29,-0.608636066,0.592780909,0.521211603,0.38450999,11355.0,4945.0,8.0
T36344,Finance,14-01-2025 13:32,-0.275760898,0.793231986,0.116655819,0.418825117,7869.0,1381.0,126.0
T14650,Cloud,10-01-2025 18:56,-0.920854934,0.947545683,0.616551954,,4605.0,4928.0,123.0
T8592,Finance,10-01-2025 02:01,-0.178107923,0.393712619,0.693241317,0.097041547,9060.0,3756.0,950.0
T28753,Finance,13-01-2025 21:03,0.20693031,0.897671854,0.91351753,0.928610889,10297.0,574.0,
T2665,AI,07-01-2025 00:14,-0.25078321,0.701542885,0.645735612,0.957546737,15599.0,736.0,799.0
T31470,Finance,02-01-2025 12:57,-0.659818102,0.611728433,0.520260859,0.78047144,17746.0,1882.0,763.0
T3874,AI,17-01-2025 04:35,0.675186859,0.410516275,0.761111963,0.228524678,14158.0,2721.0,549.0
T16525,Cloud,,0.216411368,0.125780319,0.424601594,0.273594921,11731.0,2631.0,979.0
T15767,Cloud,23-01-2025 02:14,-0.679168515,0.188269857,0.780270311,0.266802527,11127.0,851.0,6.0
T37225,AI,04-01-2025 21:18,-0.990256097,0.525587358,0.48020819,0.972864882,9961.0,601.0,622.0
,Sports,17-01-2025 22:56,-0.779990688,0.091524633,0.445503638,0.223002758,6102.0,3566.0,210.0
T37030,AI,21-01-2025 08:59,-0.259459413,0.310377511,,0.626850656,13656.0,3330.0,207.0
T36030,Sports,05-01-2025 04:49,0.758366144,0.468224023,0.55219997,0.64867934,7780.0,3338.0,624.0
T34411,Sports,02-01-2025 03:00,0.628648923,0.697436176,0.467409918,0.488264115,,4757.0,46.0
T21595,,,0.341658327,0.295256936,0.658233061,0.242446757,12579.0,4690.0,858.0
T15821,Finance,09-01-2025 20:57,,0.426637061,0.470517218,0.206796499,11461.0,,642.0
T22332,Cloud,03-01-2025 13:44,0.464703767,0.654998671,0.90149396,0.689569397,238.0,3319.0,966.0
T10251,Cloud,02-01-2025 18:16,0.50776044,0.746730843,0.254833328,0.832689152,11244.0,869.0,
T2512,AI,06-01-2025 04:01,0.56571417,0.730697137,0.912547017,0.591357613,19046.0,2311.0,671.0
T17991,AI,13-01-2025 07:25,0.212206284,0.274824603,0.233729387,0.624684009,4225.0,3988.0,425.0
T39508,Sports,09-01-2025 02:39,0.335749366,0.020492911,0.369055177,0.034793558,13658.0,4333.0,773.0
,Sports,05-01-2025 19:21,-0.618536979,0.749392724,0.597120165,0.729945277,4908.0,3324.0,320.0
T9601,Sports,05-01-2025 20:30,-0.508699682,0.953298513,0.138611415,0.179954539,15134.0,584.0,537.0
T4974,Finance,09-01-2025 00:40,-0.482237739,0.512215969,0.603322383,0.165220275,843.0,1353.0,568.0
T22214,Sports,09-01-2025 04:43,-0.112475071,0.240455117,0.346348524,0.158996267,11882.0,3357.0,754.0
T11268,Cloud,,0.14407142,0.805462735,0.84923831,0.219696233,6473.0,3761.0,411.0
T390,Cloud,15-01-2025 19:06,-0.489442129,0.866600628,0.895836369,0.984958119,,438.0,498.0
T3190,AI,13-01-2025 20:43,-0.387606839,0.583761071,0.257407855,0.185854052,6216.0,4713.0,508.0
T17648,Finance,20-01-2025 17:18,0.96247715,0.486286584,0.415812896,0.82210951,6630.0,858.0,654.0
T39728,,19-01-2025 13:29,-0.59425943,0.135182559,0.658517179,0.489893028,4064.0,3834.0,615.0
T8624,Finance,19-01-2025 07:54,-0.37590209,0.691000653,0.256666768,0.724381617,4251.0,2971.0,631.0
T37951,Finance,08-01-2025 03:12,-0.29007728,0.259328635,0.317085843,0.012814316,9525.0,1338.0,366.0
T38191,Finance,20-01-2025 18:51,0.222355561,0.831854683,0.345248946,0.379052729,17110.0,524.0,368.0
T32567,Finance,05-01-2025 02:24,0.807705538,0.217655513,0.770681439,0.604734363,,538.0,827.0
T23199,Sports,,0.553537641,0.202640726,0.137140506,0.862084946,5154.0,1207.0,995.0
T33502,Sports,01-01-2025 07:50,0.857547768,0.49530116,0.685030516,0.509282156,6048.0,3389.0,596.0
T28451,Sports,,0.576882666,0.328761084,0.744572257,0.697496505,17731.0,2620.0,566.0
T30314,Finance,21-01-2025 16:16,-0.370959595,0.254118206,0.332684127,0.483490831,2689.0,4634.0,840.0
T33221,Sports,21-01-2025 02:12,-0.413063635,0.66854391,0.382592595,0.493465138,14784.0,2827.0,138.0
T36200,Cloud,08-01-2025 14:23,0.220896536,0.260857829,0.601295953,0.644135274,3108.0,161.0,69.0
T23005,Finance,07-01-2025 01:51,0.534231569,0.286105354,0.985348896,0.952552024,16164.0,2974.0,
T18722,Sports,07-01-2025 23:48,0.138532773,0.444091957,0.17374358,0.039526033,124.0,3784.0,6.0
T119,Sports,11-01-2025 22:23,0.154494198,0.493496207,0.089073532,0.096301211,3455.0,555.0,958.0
T26401,AI,07-01-2025 10:11,-0.912455202,0.851378796,0.271305597,0.802202317,16676.0,416.0,457.0
T32643,AI,17-01-2025 05:00,0.997891741,0.28143241,0.402771745,0.184029049,12878.0,3266.0,300.0
T7465,Finance,06-01-2025 00:59,0.562898545,0.725294897,0.032273122,0.701125121,8809.0,2686.0,482.0
T33602,AI,13-01-2025 11:41,-0.683705659,0.478541249,0.381382285,0.169420414,13753.0,3151.0,405.0
T189,AI,06-01-2025 18:25,0.231081703,,0.05302689,0.797700154,17365.0,589.0,649.0
T34005,Sports,08-01-2025 22:21,-0.52205274,,0.727688367,0.017788349,13759.0,2241.0,94.0
T34620,AI,13-01-2025 16:10,-0.775465479,0.270344689,0.139815184,0.215961589,5908.0,420.0,859.0
T20387,Sports,03-01-2025 17:33,-0.865791003,0.850132246,0.119292238,0.429119472,10951.0,645.0,341.0
T37067,AI,05-01-2025 07:06,-0.044928751,0.533552301,0.973171454,,11355.0,3604.0,934.0
T25632,Finance,17-01-2025 18:11,-0.978056464,0.132349448,0.14329898,0.37380047,7817.0,885.0,560.0
T30017,Cloud,02-01-2025 06:28,-0.205669324,0.617930696,0.012612503,0.416211473,12226.0,2475.0,917.0
T19646,Cloud,09-01-2025 04:04,-0.336948204,0.632744874,0.067018187,0.029453303,15636.0,2432.0,595.0
T25111,Finance,21-01-2025 11:57,0.741518242,0.439841686,0.000991105,0.676841278,13833.0,4613.0,647.0
T27974,,06-01-2025 01:25,0.612986524,0.007955207,0.718448628,0.452659646,16782.0,978.0,557.0
T22707,AI,09-01-2025 14:17,,0.966024023,0.266996963,0.016837862,5422.0,3127.0,19.0
T16719,Finance,05-01-2025 14:10,0.921548979,0.814821991,0.045195255,0.707446475,16253.0,4295.0,289.0
T23141,Cloud,03-01-2025 15:59,0.261577919,0.544481836,0.752689908,0.457755106,5036.0,1379.0,349.0
T27059,Sports,11-01-2025 06:28,0.711923689,,0.252986871,0.006831232,15751.0,2523.0,398.0
T14130,Cloud,02-01-2025 10:23,0.2736773,0.218974881,0.071660239,0.04441178,996.0,2278.0,35.0
T37681,Cloud,,-0.369876492,0.142632899,0.438377846,0.542079351,10015.0,3452.0,470.0
T30917,Sports,14-01-2025 03:14,0.350094817,0.634566712,0.476200759,0.715896799,19130.0,1901.0,972.0
T37323,AI,01-01-2025 23:57,,0.74648061,0.429595252,0.847763208,15469.0,4661.0,258.0
T29942,Cloud,04-01-2025 23:48,0.112644562,0.05194646,0.031328909,0.280828213,10190.0,2525.0,232.0
T35613,,20-01-2025 17:04,0.37468142,0.979411264,0.32709642,0.46059306,19462.0,2275.0,994.0
T11336,Cloud,,-0.501208791,0.950990121,0.57751635,0.730818115,5903.0,2036.0,789.0
T11996,Cloud,05-01-2025 21:19,0.577542893,0.204868058,0.917653592,0.935424868,10705.0,4319.0,155.0
T32523,Cloud,10-01-2025 16:53,-0.454931592,0.843385919,0.864652183,0.353106302,10425.0,3732.0,706.0
T30482,Finance,09-01-2025 10:36,0.086257526,0.957370479,0.57084296,0.98218773,4337.0,2189.0,821.0
T35217,Finance,19-01-2025 02:27,0.33752644,0.676215291,0.213696736,0.008489119,17411.0,641.0,876.0
T19395,Sports,06-01-2025 06:21,0.495339223,0.933314116,0.325299114,0.027443313,3407.0,1629.0,975.0
T35387,Cloud,13-01-2025 01:44,,0.587094996,0.463166174,0.903246806,6776.0,1874.0,
T3254,Finance,08-01-2025 20:59,-0.16182077,0.782991377,0.619479728,0.74839762,12584.0,2117.0,817.0
T27432,Cloud,05-01-2025 23:45,0.163829922,0.521011862,0.7552842,,,3096.0,482.0
T26705,Sports,15-01-2025 04:30,-0.089018356,0.547508479,0.934842879,0.449559612,7623.0,2815.0,217.0
T16035,Sports,04-01-2025 15:08,0.738859903,0.343397512,0.238599174,0.240981687,14380.0,2768.0,734.0
T8020,Cloud,21-01-2025 16:12,0.285194562,0.484907207,0.540069623,0.181172808,2206.0,2986.0,306.0
T6051,Finance,14-01-2025 19:26,-0.829809722,0.922085288,0.30323613,0.651186552,12165.0,922.0,966.0
T12801,Sports,17-01-2025 14:45,-0.27847522,0.1907715,0.139733074,0.1460177,10172.0,228.0,845.0
T4029,Sports,10-01-2025 22:15,0.854028953,0.263541781,0.884101725,0.090926135,,1785.0,851.0
T6574,Cloud,11-01-2025 22:14,-0.872072051,0.24602254,0.260188422,0.316226518,2596.0,2647.0,8.0
T25138,AI,14-01-2025 20:30,,0.280925004,0.412483409,0.76070789,13461.0,2744.0,224.0
T20297,Cloud,13-01-2025 13:04,0.259157127,0.788327349,0.146049424,0.80731831,3940.0,409.0,556.0
T34038,Cloud,04-01-2025 13:41,0.151317396,0.892609209,0.238032578,0.88474165,3050.0,4970.0,13.0
T27448,Finance,22-01-2025 03:08,0.345333108,0.383725001,0.559720597,0.794967429,11279.0,3507.0,396.0
T39723,Finance,22-01-2025 09:43,0.131733173,0.051606447,0.283513151,0.802557131,2586.0,2329.0,501.0
T16390,AI,18-01-2025 15:26,0.439917123,0.284814901,0.057391046,0.500706109,14551.0,1634.0,85.0
T29474,AI,17-01-2025 07:32,-0.005938459,0.308010427,,0.161893282,17381.0,3857.0,759.0
,AI,07-01-2025 22:36,-0.077078246,0.268614304,0.522637595,0.181901728,258.0,1665.0,678.0
T34850,Cloud,05-01-2025 16:26,-0.679486995,0.603609301,0.646663021,0.566502917,11276.0,1435.0,696.0
T34913,Finance,11-01-2025 14:00,,0.461438059,0.26559182,0.647788732,19741.0,1341.0,149.0
T31203,Cloud,22-01-2025 12:44,0.245693803,0.497252565,0.303294158,0.795387546,281.0,,52.0
T974,Finance,01-01-2025 06:37,-0.8985983,0.014122708,0.426612261,0.707531487,12987.0,4516.0,154.0
T39295,Sports,09-01-2025 17:11,-0.298581195,0.713457054,0.176712995,0.017248499,13513.0,781.0,952.0
T36943,Finance,10-01-2025 07:39,0.001992283,0.226070733,0.947253887,0.775691144,8109.0,1188.0,36.0
T36934,Cloud,22-01-2025 14:50,-0.85058012,0.832897633,0.114360945,0.037988761,14327.0,2229.0,192.0
T23135,Finance,01-01-2025 08:31,0.343414551,,0.582738675,0.565995634,1216.0,1025.0,900.0
T24274,AI,12-01-2025 03:36,0.122945041,0.342604646,0.034473123,0.787229546,8261.0,830.0,187.0
T18164,AI,14-01-2025 04:57,0.608467289,0.3842775,0.299455964,,5859.0,614.0,933.0
T36317,AI,14-01-2025 18:53,0.725610475,0.920324834,0.743421042,0.019141054,9837.0,4952.0,19.0
T39829,Finance,15-01-2025 00:27,-0.353513401,0.795291253,0.380498161,0.951596272,434.0,2324.0,482.0
T12628,Cloud,03-01-2025 22:15,-0.432865658,0.481840851,0.419103008,0.040668554,15946.0,3534.0,342.0
T22848,Finance,22-01-2025 23:41,0.650369095,0.323311505,0.581939213,0.268515351,2772.0,2846.0,6.0
T4224,AI,07-01-2025 18:03,-0.009597952,0.838632906,,0.635351496,7254.0,4505.0,882.0
T15602,Finance,05-01-2025 23:28,0.413941863,0.546355764,0.761570298,0.568842234,,1696.0,367.0
,AI,,0.741390546,0.576635693,0.199852738,0.714476807,8514.0,4934.0,587.0
T37213,Finance,18-01-2025 23:13,-0.329809166,0.28541111,0.516122589,0.328499466,712.0,,180.0
T6569,Finance,13-01-2025 03:56,0.587337347,0.321848679,0.616652008,,547.0,2379.0,683.0
T6194,Finance,21-01-2025 19:56,-0.228442617,0.281933612,0.124801722,0.076866351,,2521.0,803.0
T2179,Sports,15-01-2025 06:10,-0.967820838,0.230677093,0.525317457,0.16704112,18995.0,2302.0,195.0
T7179,Sports,09-01-2025 08:04,0.76254405,0.369886499,0.193188132,0.545970151,4503.0,2556.0,128.0
T8390,AI,09-01-2025 16:09,0.394048913,0.478065135,,0.717907714,4432.0,645.0,755.0
T2223,AI,04-01-2025 23:51,0.078786782,0.79131651,0.249985013,0.735147721,14496.0,3459.0,471.0
T26913,Sports,13-01-2025 08:46,-0.941392428,0.034166388,0.758022547,0.756497683,16986.0,3896.0,160.0
T20284,Finance,10-01-2025 03:27,-0.137748829,0.192969719,0.812655206,0.740440399,15181.0,2521.0,743.0
T2004,Finance,09-01-2025 23:27,-0.795625064,0.88883781,0.683095052,0.954591127,18228.0,1527.0,533.0
T9995,Finance,10-01-2025 14:51,0.398331647,0.469360297,0.260524531,0.488055386,13484.0,2881.0,81.0
T39378,AI,10-01-2025 15:35,0.726342196,0.304348268,0.946377755,,15269.0,4830.0,666.0
T11369,Sports,02-01-2025 15:19,0.947426318,0.080423794,0.75297019,0.277921956,17835.0,4286.0,20.0
T9025,Sports,22-01-2025 13:52,-0.096911048,,0.126305547,0.277423797,17078.0,3408.0,822.0
T6675,Sports,05-01-2025 18:32,-0.16014163,0.187741833,0.974247152,0.430104816,9925.0,2870.0,146.0
T38652,Finance,15-01-2025 04:57,0.378744803,0.062946766,,0.25833494,8093.0,,823.0
T25618,Finance,17-01-2025 23:22,0.763512147,0.815220001,0.058697523,0.29448942,16729.0,2654.0,806.0
T35064,Sports,10-01-2025 15:25,-0.067648002,0.200877795,0.458645227,0.094459608,12859.0,4774.0,695.0
T37766,Cloud,08-01-2025 19:12,0.073896874,0.792031611,0.581523571,,,901.0,38.0
T10784,Sports,24-01-2025 02:20,-0.197644208,0.683815241,0.824857564,0.156993981,16967.0,1923.0,168.0
T32015,Sports,06-01-2025 16:45,-0.491060425,0.96502512,0.189295277,0.867005978,,1364.0,208.0
T39568,AI,03-01-2025 14:51,0.646620612,0.591012398,0.748770647,0.200384029,9189.0,3995.0,77.0
T18827,AI,13-01-2025 21:21,-0.522227571,0.729398594,0.287921478,0.119556608,9339.0,2775.0,685.0
T12927,AI,06-01-2025 10:13,-0.429657628,0.724435854,0.158308519,0.930966975,3125.0,1188.0,987.0
T34015,Sports,18-01-2025 16:51,0.032709855,0.258553504,0.047345702,0.659129577,,4152.0,809.0
T7991,Finance,10-01-2025 08:25,,0.70494235,0.544936781,0.973513965,9992.0,1208.0,422.0
T26318,Cloud,03-01-2025 09:19,-0.930052561,0.558639743,0.094614092,0.321410895,10418.0,2741.0,957.0
T7424,AI,05-01-2025 13:27,0.167760852,,0.411937938,0.894453175,10834.0,1460.0,247.0
T11626,Sports,01-01-2025 05:33,0.394501268,0.179206739,0.870083337,0.184634826,12480.0,4965.0,37.0
T23430,Cloud,14-01-2025 09:16,,0.104424042,0.07809029,,12822.0,3315.0,76.0
T23281,Finance,19-01-2025 04:03,0.700028082,0.380130688,0.373523799,0.637746951,18985.0,3966.0,33.0
T22433,Sports,19-01-2025 06:20,-0.997496008,0.405726053,0.101904341,0.126229603,7492.0,4981.0,190.0
T9426,Sports,14-01-2025 19:33,-0.211481696,,0.335122371,0.100432636,19853.0,82.0,114.0
T35556,AI,17-01-2025 14:51,0.438688907,0.784772574,0.396938293,0.021860242,204.0,775.0,216.0
T26594,AI,20-01-2025 00:10,0.716243111,0.892362153,0.696750015,0.969955025,19379.0,2464.0,596.0
T26600,Finance,14-01-2025 15:51,0.910253853,0.723367053,0.312293545,,16875.0,3186.0,313.0
T17427,AI,12-01-2025 15:46,0.049437584,0.060388321,0.080385834,0.171641928,1488.0,2030.0,306.0
T22022,AI,11-01-2025 16:09,0.859349444,0.820941318,0.007252008,,9290.0,3101.0,698.0
T32218,Cloud,05-01-2025 12:01,0.591116844,0.532934733,0.591218725,0.351720139,6807.0,3875.0,391.0
T16533,Sports,04-01-2025 14:28,0.502021059,0.221813341,0.631626832,0.253044303,14398.0,3325.0,967.0
T35205,Sports,02-01-2025 15:07,-0.649525479,0.778954689,0.064112981,0.978502516,10193.0,494.0,215.0
T35566,Sports,16-01-2025 23:01,0.251899738,0.511409958,0.540754359,0.294579308,1971.0,1778.0,464.0
T23831,Finance,11-01-2025 02:05,0.916898569,0.71706242,0.076316721,0.110555285,14398.0,,287.0
,Sports,10-01-2025 18:09,0.56646464,0.617254176,0.813606661,0.397493046,16861.0,2580.0,46.0
T7398,Sports,12-01-2025 13:00,0.649869817,0.280598865,0.866172015,0.408495743,,4554.0,454.0
T13988,Cloud,21-01-2025 21:43,-0.798603969,0.364774801,0.594430372,0.288195641,2970.0,4458.0,776.0
T10153,Finance,15-01-2025 01:33,-0.957897745,0.765081401,0.305209047,0.763608907,11768.0,1185.0,954.0
T34572,Finance,11-01-2025 08:58,-0.689508207,0.327206607,,0.441776925,10612.0,2103.0,448.0
T10245,AI,04-01-2025 23:31,0.121114652,0.183403577,0.133463052,0.59756903,11610.0,928.0,450.0
T2361,Cloud,10-01-2025 18:44,0.519433505,0.2764764,0.711616452,0.410494128,8627.0,3520.0,780.0
T3440,Sports,23-01-2025 01:10,0.766474243,0.546832593,,0.286925217,18221.0,3205.0,6.0
T8606,Cloud,04-01-2025 01:26,-0.01323303,0.218764257,0.289775119,0.752333351,9781.0,1787.0,989.0
T2952,Finance,19-01-2025 00:43,-0.174807358,0.389940547,0.053892438,0.152146082,3900.0,1768.0,614.0
T27263,AI,11-01-2025 16:28,0.606007063,0.178196522,0.952439585,0.518817132,10381.0,375.0,
T11652,Finance,11-01-2025 18:53,0.290727991,0.250287403,0.613250136,0.847222966,12194.0,3674.0,761.0
T24128,AI,22-01-2025 00:45,0.688475256,0.642680936,0.058133325,0.012477664,12922.0,1926.0,220.0
T27699,Sports,,-0.217469404,0.458003842,0.488174318,0.632435104,1606.0,4050.0,934.0
T23346,AI,07-01-2025 12:51,0.055422731,0.990862795,,0.259133807,16868.0,801.0,183.0
T12416,Finance,16-01-2025 23:58,0.90769184,0.420198964,0.665760295,0.232185726,14414.0,1124.0,359.0
T5182,Sports,09-01-2025 03:21,-0.030967805,0.041198099,0.383234052,0.476429099,11057.0,3763.0,503.0
T28523,Sports,15-01-2025 06:33,0.222489482,0.919752653,0.830902822,0.184926801,17649.0,2006.0,766.0
,,07-01-2025 20:49,-0.117446331,0.365455858,0.559504816,0.568539344,10010.0,,317.0
T26339,Cloud,,0.589408026,0.088359186,0.229307211,0.143771431,19820.0,3181.0,346.0
T35781,Sports,,-0.208912714,0.302973428,0.681047129,0.672696778,7910.0,3303.0,952.0
T21279,Finance,04-01-2025 05:37,-0.009783832,0.263185321,0.453516718,0.186870491,9263.0,2553.0,622.0
T27044,Cloud,20-01-2025 20:03,-0.584721894,0.293490597,0.460547212,0.074577694,18735.0,4533.0,
T24445,Finance,10-01-2025 17:22,0.563153085,0.652181639,0.400473443,0.573751704,18190.0,3161.0,722.0
T22952,Cloud,04-01-2025 10:21,0.219212245,0.265784167,0.402347893,0.990408708,3098.0,389.0,985.0
T13401,Cloud,22-01-2025 20:23,-0.553036858,0.350477052,0.096140785,0.40532294,6089.0,305.0,6.0
T18932,AI,15-01-2025 20:09,-0.906081184,0.688923079,0.740627337,0.411534927,4865.0,330.0,693.0
T28326,AI,06-01-2025 16:03,-0.987769316,0.037929902,0.40361074,0.92046438,5580.0,4303.0,940.0
T37391,Cloud,22-01-2025 02:11,0.952097191,0.483751353,0.637737939,0.441029707,18474.0,1767.0,617.0
T13771,,20-01-2025 17:45,-0.87834326,0.714896834,0.194641333,0.869281317,7626.0,2200.0,894.0
T28760,AI,01-01-2025 23:31,0.845415093,0.724254253,0.368501396,0.189148896,16400.0,3804.0,265.0
T31841,Cloud,10-01-2025 17:46,-0.160805149,0.256506004,0.562629786,0.881347825,19372.0,4401.0,91.0
T23070,Finance,23-01-2025 20:25,-0.493886068,0.334729841,0.120470416,0.444758465,16850.0,2059.0,675.0
T28899,Cloud,04-01-2025 05:35,-0.483895122,0.082177993,0.974343392,0.362386383,15902.0,2907.0,609.0
T14198,Sports,06-01-2025 21:03,-0.141393518,0.266571977,0.451843681,0.52521118,7185.0,1482.0,755.0
T31147,AI,17-01-2025 14:57,-0.410055278,0.414314335,0.159503034,0.567933252,7987.0,4668.0,809.0
T2015,Sports,02-01-2025 03:19,0.775124337,0.151928422,,0.980346965,13169.0,1384.0,196.0
T28778,AI,19-01-2025 07:27,0.097473744,0.063717311,0.547782559,0.541784406,14756.0,1283.0,479.0
T27928,Finance,12-01-2025 18:35,-0.935697333,0.863244875,0.348958922,0.230903447,7709.0,1055.0,514.0
T33119,Finance,04-01-2025 03:49,0.637766912,0.063483756,0.058971073,0.650785036,431.0,2159.0,248.0
T34793,Sports,15-01-2025 15:58,0.767416452,0.999627694,0.956893121,0.084536222,4247.0,1022.0,106.0
T16649,Sports,15-01-2025 02:44,-0.941105169,0.211138494,0.780736714,0.344744006,18151.0,3146.0,434.0
T24579,Cloud,07-01-2025 18:09,-0.004053661,0.786417772,0.899006769,0.980881114,17508.0,4664.0,493.0
T8689,Sports,17-01-2025 13:31,0.209015036,0.70708536,0.21141226,,10036.0,4497.0,935.0
T31129,Cloud,06-01-2025 09:48,-0.474917719,0.17616024,0.275311005,,4241.0,3970.0,214.0
T9191,AI,20-01-2025 05:11,-0.80323521,0.015966144,0.989327656,0.658834285,17031.0,670.0,54.0
T20274,,17-01-2025 23:24,0.199762758,0.90431554,0.010172226,0.598911519,517.0,,40.0
T15173,Sports,16-01-2025 09:38,-0.327522805,0.572202429,0.155053382,0.374428742,14440.0,940.0,978.0
T271,Sports,12-01-2025 03:01,0.46239575,0.394972835,0.682951314,0.877694362,9410.0,3612.0,253.0
T9637,AI,13-01-2025 23:35,-0.807784417,,0.431819134,0.579829881,9187.0,3747.0,399.0
T565,Finance,03-01-2025 09:41,0.64115053,0.976573761,0.376446653,0.110789812,12968.0,2504.0,457.0
T37123,Sports,22-01-2025 06:35,-0.606415501,0.63463505,0.132579232,0.736136941,12896.0,1646.0,
T25485,Cloud,09-01-2025 09:50,0.345206943,0.992688268,0.942267766,0.7566953,7238.0,4804.0,318.0
T34426,AI,19-01-2025 01:21,-0.806474317,0.64962241,,0.547079133,12577.0,733.0,161.0
,Cloud,01-01-2025 21:51,-0.050947874,0.858724168,0.351160662,0.701337577,,4744.0,655.0
T38767,Cloud,14-01-2025 16:47,0.022774838,0.078151478,0.01013168,0.857464881,15917.0,1721.0,794.0
T11780,Cloud,17-01-2025 22:48,-0.009397026,0.510316925,0.058827358,0.471922504,4823.0,2339.0,676.0
