trend_timestamp,topic_category,country,tweet_volume,mention_count,retweet_count,trend_score,sentiment_index,impressions,engagement_count
07-01-2025,Cloud,,4896.0,8379.0,7343.0,-0.762814107,,35940.0,26025.0
02-01-2025,Finance,USA,7863.0,5668.0,,0.499425232,0.204072979,78660.0,7694.0
12-01-2025,Sports,Germany,4128.0,3669.0,7189.0,-0.925798565,0.693141157,3822.0,20564.0
04-01-2025,Cloud,India,7918.0,494.0,8970.0,0.191313924,0.956804638,47036.0,24312.0
13-01-2025,Cloud,UK,1476.0,1175.0,9001.0,-0.055994897,0.196295869,57245.0,19140.0
21-01-2025,Sports,USA,6033.0,5813.0,2797.0,0.746588653,0.006163206,67456.0,18454.0
19-01-2025,Cloud,USA,3347.0,9645.0,1720.0,-0.460085027,0.334238613,13145.0,45472.0
15-01-2025,AI,USA,7554.0,7105.0,196.0,0.894330393,0.123249387,45347.0,24212.0
02-01-2025,Sports,India,,7668.0,6306.0,-0.418006848,0.317115875,79855.0,42461.0
21-01-2025,Finance,USA,1106.0,2859.0,8173.0,0.954939802,0.814581826,71894.0,35376.0
08-01-2025,Finance,India,4306.0,9178.0,7846.0,0.292411402,0.329378977,66489.0,9930.0
06-01-2025,,Germany,190.0,2795.0,2821.0,0.960484481,0.281442256,95958.0,25967.0
19-01-2025,,India,5157.0,2193.0,4856.0,-0.317912837,0.790302516,33469.0,31052.0
21-01-2025,AI,UK,8106.0,863.0,297.0,-0.241485531,0.554019354,24045.0,22120.0
,Sports,UK,,8694.0,8025.0,0.276982362,0.390185019,67093.0,2878.0
18-01-2025,Finance,Germany,2430.0,6825.0,6362.0,-0.2652217,0.862778536,79082.0,8148.0
08-01-2025,AI,,6169.0,5232.0,8356.0,0.119795127,0.68140085,1597.0,
05-01-2025,Finance,Germany,4045.0,5349.0,2259.0,-0.274977848,0.553098229,25830.0,29119.0
03-01-2025,AI,India,9062.0,7733.0,7224.0,0.346084209,0.598516129,5265.0,37492.0
06-01-2025,Cloud,Germany,607.0,3516.0,6717.0,-0.103581782,0.180580659,5331.0,34753.0
05-01-2025,Finance,India,5192.0,,3428.0,0.897399256,0.329551637,17026.0,44386.0
17-01-2025,Cloud,UK,2425.0,3729.0,458.0,,0.132561117,39325.0,16154.0
22-01-2025,AI,,4335.0,444.0,8916.0,0.670721991,0.297489172,94226.0,31333.0
19-01-2025,Cloud,Germany,513.0,1169.0,797.0,0.15231728,0.496846544,89803.0,1975.0
03-01-2025,Sports,USA,,5587.0,2900.0,0.368999122,0.695021864,65602.0,
14-01-2025,Cloud,Germany,7312.0,4848.0,9303.0,,,85355.0,10969.0
01-01-2025,Finance,Germany,4841.0,,2369.0,-0.654566334,0.333573792,69140.0,14825.0
08-01-2025,Finance,Germany,5166.0,5153.0,3188.0,-0.1402162,0.036261888,8432.0,32812.0
18-01-2025,Sports,USA,8405.0,5722.0,6567.0,0.563424566,0.017203571,9311.0,43803.0
20-01-2025,Sports,India,9322.0,3680.0,3666.0,-0.854272885,0.177240711,32889.0,8085.0
21-01-2025,Sports,Germany,3520.0,5201.0,1183.0,-0.658611024,0.815104648,29556.0,41456.0
,AI,UK,7448.0,2206.0,7454.0,0.737234656,0.526370126,85708.0,48632.0
,AI,India,5739.0,9760.0,2086.0,0.402132562,0.979658717,84782.0,2564.0
07-01-2025,,USA,2138.0,2831.0,9195.0,-0.747992361,0.4914798,58240.0,9761.0
08-01-2025,Finance,Germany,9084.0,5508.0,6505.0,-0.67365618,0.48187094,69046.0,36157.0
04-01-2025,Cloud,Germany,4436.0,2908.0,5196.0,0.967158369,0.298655743,32080.0,17906.0
18-01-2025,Sports,UK,9952.0,3435.0,1504.0,0.384681243,0.882146966,59472.0,29053.0
06-01-2025,Sports,UK,6464.0,4951.0,581.0,-0.271154629,0.830188018,27587.0,44855.0
02-01-2025,Finance,UK,5533.0,4910.0,,-0.831857227,0.674607538,94351.0,47671.0
15-01-2025,Cloud,Germany,3958.0,2310.0,1053.0,0.55975247,0.606463235,94654.0,9698.0
22-01-2025,Finance,India,8157.0,3681.0,9695.0,0.608973839,0.689053356,60231.0,26782.0
16-01-2025,Cloud,India,8585.0,,1465.0,0.273433594,0.655059423,97392.0,8928.0
23-01-2025,AI,India,7397.0,1475.0,7061.0,-0.363346358,0.470626369,27605.0,14628.0
22-01-2025,Finance,UK,5921.0,5930.0,580.0,-0.680840853,0.336292376,96053.0,39411.0
11-01-2025,Cloud,India,6189.0,3109.0,9900.0,0.570459091,0.578275969,69971.0,
01-01-2025,Finance,UK,1757.0,8577.0,430.0,0.199672943,0.149204586,93797.0,5868.0
02-01-2025,Sports,Germany,2305.0,2784.0,8313.0,0.624504789,0.232158214,84411.0,46061.0
16-01-2025,Sports,USA,7018.0,1693.0,575.0,-0.438549636,0.877785739,52048.0,32540.0
14-01-2025,AI,Germany,3561.0,5768.0,9335.0,-0.94282429,0.023119761,49212.0,38972.0
21-01-2025,AI,USA,366.0,6056.0,9008.0,0.987313555,0.812078957,21795.0,30812.0
17-01-2025,AI,Germany,2293.0,6187.0,7326.0,-0.232792689,0.694898257,61036.0,49942.0
05-01-2025,AI,Germany,825.0,9370.0,7075.0,-0.889561756,0.070264139,74269.0,26820.0
12-01-2025,Cloud,India,6986.0,4542.0,2501.0,-0.65833672,0.410992486,9420.0,44253.0
23-01-2025,Finance,Germany,6771.0,7459.0,9687.0,0.651688697,,67336.0,30495.0
05-01-2025,Cloud,Germany,1979.0,6135.0,606.0,-0.203195242,0.801034462,62589.0,13112.0
,,Germany,,4243.0,6876.0,-0.65697042,0.537068439,67395.0,39793.0
23-01-2025,Finance,USA,1171.0,6572.0,8719.0,-0.974820996,0.870833786,17459.0,30352.0
23-01-2025,Sports,India,3670.0,1190.0,5490.0,0.646994101,0.449886341,18810.0,12941.0
02-01-2025,Finance,Germany,3701.0,2614.0,,-0.538931087,0.140247066,76647.0,47180.0
22-01-2025,Cloud,India,,1914.0,2276.0,0.150933656,0.799461435,52010.0,49674.0
02-01-2025,Cloud,India,5826.0,254.0,6848.0,0.933287077,0.601305067,64364.0,36928.0
17-01-2025,Sports,Germany,8973.0,4953.0,8050.0,,0.194895606,76403.0,45787.0
12-01-2025,,USA,1374.0,936.0,3292.0,-0.263860902,0.613003344,,26327.0
04-01-2025,Finance,UK,7964.0,4560.0,2785.0,0.004808424,0.86470021,,31298.0
21-01-2025,Cloud,USA,2526.0,7031.0,547.0,0.681054963,0.336267002,14191.0,34607.0
05-01-2025,AI,Germany,4435.0,2829.0,8606.0,-0.092595524,0.310946916,42172.0,33571.0
14-01-2025,Cloud,USA,4708.0,3381.0,1324.0,0.492708348,0.237451064,14681.0,34936.0
24-01-2025,Finance,USA,7791.0,7586.0,4148.0,-0.352980403,0.631872523,36741.0,39153.0
16-01-2025,Finance,Germany,3776.0,,,0.205701289,0.48844599,96896.0,4996.0
18-01-2025,Sports,UK,7553.0,5363.0,9101.0,-0.083848859,0.296523053,35251.0,1248.0
05-01-2025,Finance,UK,7458.0,5243.0,1976.0,0.628283859,0.088553031,22175.0,19189.0
15-01-2025,Finance,UK,1404.0,6984.0,2399.0,-0.264140189,0.21182067,34936.0,32331.0
15-01-2025,Finance,Germany,2774.0,300.0,4464.0,-0.293065527,0.226851415,76179.0,19159.0
,Finance,UK,8383.0,6887.0,7155.0,,0.969210255,5091.0,18375.0
20-01-2025,Cloud,Germany,,9742.0,1536.0,0.191104113,0.314953161,93088.0,4434.0
05-01-2025,Sports,USA,5746.0,4647.0,,0.599250467,0.270821747,69387.0,37208.0
06-01-2025,Cloud,UK,7777.0,922.0,171.0,-0.387506087,0.690574168,72118.0,18199.0
11-01-2025,Sports,India,5729.0,7096.0,8497.0,0.056798472,,81592.0,32019.0
05-01-2025,Finance,UK,3600.0,9618.0,,-0.685370717,0.937547861,34231.0,1970.0
01-01-2025,,UK,7865.0,7513.0,886.0,-0.530415971,0.095559829,38321.0,38382.0
04-01-2025,Finance,UK,1264.0,4074.0,4437.0,0.148560772,0.928218141,42643.0,20888.0
18-01-2025,Finance,UK,1952.0,9315.0,4060.0,0.70423692,0.795779277,69086.0,6348.0
03-01-2025,AI,India,4666.0,4137.0,3599.0,-0.911541616,0.790323186,,30660.0
22-01-2025,Sports,Germany,8644.0,6738.0,196.0,-0.135405603,0.135478791,90081.0,29966.0
05-01-2025,Sports,Germany,6261.0,9232.0,1094.0,-0.378354206,0.591644431,99980.0,36983.0
14-01-2025,Finance,USA,3690.0,2821.0,7705.0,-0.065360147,0.064866594,88985.0,38837.0
20-01-2025,Sports,UK,2598.0,2788.0,3831.0,0.473859191,0.157855505,94917.0,11638.0
04-01-2025,Sports,India,9330.0,2868.0,9059.0,0.745843985,0.083471047,44164.0,15240.0
09-01-2025,Finance,Germany,5867.0,7487.0,8511.0,0.526381401,0.251564483,88837.0,20092.0
14-01-2025,Cloud,Germany,2847.0,3718.0,1131.0,0.677680787,0.846504256,3168.0,38400.0
05-01-2025,AI,UK,5941.0,5048.0,4651.0,0.693210944,0.035368726,50677.0,6415.0
04-01-2025,Cloud,India,4409.0,2387.0,6764.0,0.441531795,0.376712233,7394.0,1881.0
04-01-2025,AI,Germany,7548.0,2906.0,9127.0,0.300366977,0.585763941,82020.0,39224.0
08-01-2025,AI,USA,2610.0,2470.0,6910.0,-0.438917703,0.144777005,24251.0,45476.0
02-01-2025,Cloud,USA,4240.0,4690.0,,-0.921270642,0.51485355,3951.0,31304.0
03-01-2025,Sports,USA,3980.0,2743.0,3866.0,-0.614810752,0.962465149,24274.0,29069.0
11-01-2025,Cloud,UK,2070.0,197.0,8252.0,-0.80347391,0.832859658,40753.0,41387.0
12-01-2025,Finance,India,3465.0,1966.0,9429.0,-0.034195788,0.745168294,21158.0,9345.0
08-01-2025,Sports,Germany,8162.0,1722.0,6586.0,-0.586080653,0.561600041,85207.0,48178.0
03-01-2025,Sports,USA,6644.0,7225.0,5285.0,0.126303096,0.618265829,95122.0,20070.0
15-01-2025,Finance,India,5897.0,7973.0,6248.0,-0.198948576,0.97039512,2666.0,32175.0
23-01-2025,Cloud,UK,6411.0,6565.0,3558.0,-0.617646058,0.770308386,46076.0,9088.0
15-01-2025,Sports,Germany,1224.0,9042.0,3888.0,0.015381877,0.944345071,42633.0,8031.0
07-01-2025,,India,1208.0,9789.0,9635.0,-0.16834968,0.100918362,82722.0,48761.0
,AI,India,7871.0,232.0,8157.0,0.197121411,0.04924578,41546.0,32587.0
02-01-2025,Sports,USA,106.0,856.0,8925.0,0.045276692,0.799639671,54978.0,28273.0
19-01-2025,AI,India,,3107.0,6710.0,-0.235298249,0.04113326,44568.0,1555.0
17-01-2025,Finance,India,9256.0,5801.0,6811.0,0.491906882,0.006578752,91242.0,34176.0
23-01-2025,Cloud,UK,6949.0,333.0,3640.0,-0.607197462,0.614443983,12556.0,12406.0
12-01-2025,AI,USA,1685.0,7185.0,,-0.782900852,0.424251852,80585.0,28697.0
20-01-2025,AI,India,1781.0,2700.0,7689.0,-0.720276012,0.306921415,56848.0,35493.0
17-01-2025,Sports,Germany,5713.0,1848.0,2434.0,0.502516989,0.598532677,91511.0,
24-01-2025,Finance,UK,,2148.0,7313.0,-0.001336719,0.54646309,4768.0,29716.0
19-01-2025,Cloud,UK,1739.0,9131.0,5279.0,-0.94122863,0.365405345,81124.0,32901.0
19-01-2025,Finance,USA,7342.0,3197.0,8125.0,0.825671393,,23785.0,43910.0
22-01-2025,Finance,India,4513.0,5815.0,8992.0,-0.249809524,0.015998614,84345.0,8599.0
11-01-2025,Finance,USA,1281.0,1807.0,8761.0,-0.6918645,0.661838295,10641.0,40550.0
10-01-2025,Sports,India,,4698.0,439.0,-0.354659912,0.295967203,62573.0,
21-01-2025,Finance,UK,7229.0,3936.0,,0.534751929,0.560979241,80621.0,38391.0
15-01-2025,Finance,UK,1109.0,891.0,5740.0,-0.559267803,0.75378289,51854.0,41761.0
19-01-2025,Finance,UK,8915.0,3191.0,9912.0,-0.344079971,0.458883904,12694.0,28356.0
22-01-2025,AI,,3114.0,2188.0,6073.0,0.242278045,0.754604169,,8195.0
13-01-2025,AI,USA,4248.0,7002.0,8684.0,-0.022552921,,86075.0,
23-01-2025,AI,UK,1577.0,3189.0,1387.0,,,91696.0,41693.0
13-01-2025,Cloud,India,7053.0,5635.0,716.0,0.31842185,0.544570598,58175.0,6098.0
04-01-2025,Sports,,2183.0,7187.0,5726.0,-0.814410701,0.877295714,15626.0,24236.0
05-01-2025,Cloud,India,6992.0,1660.0,3258.0,0.827607555,0.490760325,7484.0,
07-01-2025,AI,USA,4544.0,9706.0,4248.0,-0.21934866,0.383833021,,3820.0
20-01-2025,Finance,Germany,623.0,4540.0,8965.0,-0.386515824,0.073583142,45556.0,28797.0
14-01-2025,Cloud,India,4756.0,4027.0,2268.0,-0.489654563,0.03197476,37601.0,
19-01-2025,AI,Germany,2692.0,7337.0,8236.0,0.727259918,0.757527843,38698.0,8372.0
03-01-2025,Cloud,Germany,3636.0,3957.0,7233.0,0.207889151,0.453521311,38419.0,29444.0
02-01-2025,Finance,UK,1293.0,6612.0,5122.0,0.532871377,0.724422586,,11067.0
18-01-2025,Cloud,USA,5475.0,1505.0,2833.0,0.828068462,0.198555708,13980.0,20188.0
11-01-2025,AI,Germany,4745.0,1319.0,7052.0,0.815405167,0.400654035,,3286.0
05-01-2025,AI,UK,1055.0,8192.0,7900.0,-0.044442853,0.980193393,28338.0,29829.0
06-01-2025,Sports,UK,,395.0,5956.0,0.825238307,0.422603726,46304.0,24313.0
12-01-2025,Cloud,UK,6573.0,1747.0,1057.0,0.63479334,0.687846944,54056.0,
22-01-2025,AI,Germany,9942.0,2028.0,5650.0,0.081178958,0.465306763,66087.0,14427.0
12-01-2025,Sports,India,9125.0,7627.0,400.0,0.252616695,0.942374876,5241.0,32154.0
13-01-2025,Sports,USA,2922.0,8535.0,7592.0,-0.349312736,0.335296755,83533.0,4316.0
09-01-2025,AI,USA,4971.0,852.0,7966.0,0.533632733,,86753.0,3364.0
06-01-2025,Finance,Germany,5521.0,8163.0,,-0.997544383,0.994628758,16769.0,7295.0
08-01-2025,AI,India,6215.0,9952.0,6329.0,-0.742268784,0.929400573,5416.0,26359.0
09-01-2025,Sports,UK,2060.0,2135.0,5213.0,-0.470900721,0.396699999,14070.0,37620.0
,Cloud,,6565.0,6523.0,2843.0,-0.269786113,0.730146558,81533.0,45086.0
10-01-2025,Sports,UK,3608.0,3481.0,6147.0,-0.812677724,0.206513937,76308.0,
19-01-2025,Finance,Germany,5407.0,2643.0,1318.0,-0.134122042,0.442481863,,6759.0
01-01-2025,Finance,Germany,3456.0,7658.0,284.0,0.970466251,0.439218789,5169.0,29109.0
08-01-2025,Cloud,USA,2131.0,1246.0,3053.0,0.390799552,,47616.0,6556.0
14-01-2025,,USA,3342.0,5045.0,6085.0,0.95995397,0.494705194,28600.0,33544.0
01-01-2025,,India,9721.0,4603.0,3490.0,,0.476541001,82629.0,46891.0
20-01-2025,Cloud,USA,5139.0,7838.0,6705.0,-0.010742097,0.528666219,57182.0,48854.0
14-01-2025,Sports,USA,7443.0,4924.0,808.0,-0.122931397,0.802727683,91292.0,46202.0
13-01-2025,Sports,UK,1270.0,2090.0,1934.0,-0.137451423,0.579588582,21286.0,20117.0
08-01-2025,AI,USA,1057.0,3027.0,8631.0,-0.545021345,0.778979952,71364.0,46044.0
05-01-2025,Cloud,USA,8984.0,8936.0,591.0,0.668720176,0.557313942,38721.0,25770.0
05-01-2025,AI,Germany,2250.0,2419.0,4130.0,-0.70136905,0.654267978,4880.0,20127.0
,Finance,India,6499.0,9965.0,2750.0,0.392840227,0.968155402,84034.0,
04-01-2025,AI,Germany,412.0,2629.0,5096.0,0.387414738,0.251042995,20776.0,10162.0
14-01-2025,Finance,Germany,7620.0,9474.0,1951.0,-0.156757172,0.99431736,53335.0,31237.0
06-01-2025,AI,UK,3967.0,4391.0,1674.0,0.567666992,0.250920224,40126.0,42815.0
13-01-2025,Finance,UK,6851.0,6600.0,6982.0,0.796817802,0.795122599,5143.0,18747.0
15-01-2025,Finance,UK,1617.0,3400.0,8379.0,0.565421412,0.705153101,79561.0,48905.0
19-01-2025,Finance,USA,9977.0,,8916.0,-0.246852865,0.291746479,34623.0,33132.0
14-01-2025,,USA,8913.0,6628.0,2988.0,,0.785437595,49138.0,8035.0
23-01-2025,Finance,Germany,1568.0,7202.0,1159.0,0.983278662,0.686600732,21315.0,44699.0
10-01-2025,Sports,Germany,4241.0,1009.0,7399.0,-0.349244872,0.85347828,57105.0,9596.0
04-01-2025,Finance,Germany,6857.0,6959.0,7627.0,0.316600391,0.559537998,87826.0,8047.0
01-01-2025,Sports,USA,498.0,6956.0,283.0,0.421241195,0.067856423,80980.0,5875.0
21-01-2025,Sports,India,1183.0,6341.0,1705.0,0.472102144,0.36642096,20531.0,3559.0
21-01-2025,Cloud,India,5765.0,4852.0,655.0,,0.848121012,96762.0,4504.0
21-01-2025,Sports,Germany,9083.0,4325.0,,,0.586302626,92975.0,19044.0
02-01-2025,,USA,7799.0,,,-0.671407341,0.876390534,2320.0,37495.0
22-01-2025,Sports,India,2851.0,8254.0,7416.0,0.543084902,0.950734895,56713.0,34235.0
01-01-2025,Sports,UK,2185.0,7139.0,,0.748020709,0.271375375,1132.0,46838.0
21-01-2025,Cloud,,1283.0,1062.0,9719.0,-0.646583947,0.690492579,79787.0,20798.0
07-01-2025,Sports,UK,3111.0,458.0,6187.0,0.42266902,0.732394671,36886.0,25542.0
08-01-2025,Sports,Germany,3799.0,7321.0,,-0.966061895,0.832083605,36880.0,24513.0
,Sports,USA,108.0,3713.0,9894.0,-0.962574729,0.505606296,97383.0,39470.0
17-01-2025,AI,India,2863.0,1376.0,6813.0,-0.23942794,0.187770514,95494.0,20985.0
21-01-2025,Sports,Germany,3317.0,6876.0,7755.0,-0.301081365,0.172119438,25160.0,47619.0
11-01-2025,AI,India,5606.0,3309.0,4140.0,-0.770277252,0.881753363,25542.0,46920.0
11-01-2025,AI,Germany,1310.0,6290.0,4414.0,0.526227808,0.308106919,92093.0,8310.0
05-01-2025,Sports,Germany,978.0,5062.0,5467.0,-0.955505188,0.902600747,69801.0,
,AI,USA,8597.0,1655.0,6339.0,0.034000839,0.715948644,87002.0,38588.0
07-01-2025,AI,India,2319.0,1887.0,1184.0,-0.596353944,0.247266794,81145.0,20433.0
16-01-2025,AI,India,268.0,8273.0,,-0.435462096,0.331325779,73320.0,30529.0
22-01-2025,Finance,UK,9738.0,496.0,8711.0,-0.431870531,0.434090377,78594.0,22737.0
20-01-2025,Finance,Germany,8342.0,1198.0,,0.125866579,0.832691178,11092.0,28978.0
04-01-2025,Finance,India,7422.0,9790.0,3583.0,0.589812826,0.027126051,99889.0,4661.0
09-01-2025,AI,India,6391.0,5350.0,7657.0,0.988886653,0.250876673,19328.0,32928.0
10-01-2025,Finance,Germany,3711.0,,748.0,0.039894721,0.94425262,59211.0,41952.0
09-01-2025,AI,UK,9663.0,323.0,773.0,0.919744919,0.445240352,71808.0,24414.0
04-01-2025,Finance,Germany,5135.0,1717.0,8627.0,0.074898959,0.958497856,30638.0,
17-01-2025,Cloud,Germany,,5678.0,8983.0,,0.679854857,16972.0,10134.0
07-01-2025,Sports,Germany,7418.0,4471.0,7294.0,,0.524247836,42645.0,40340.0
22-01-2025,AI,UK,3052.0,5200.0,2586.0,-0.036760258,0.587390644,26547.0,11087.0
02-01-2025,Cloud,UK,2445.0,418.0,4964.0,-0.493705867,0.234178964,97199.0,14891.0
15-01-2025,Finance,India,5425.0,6975.0,6310.0,0.48329424,0.955377181,99045.0,49532.0
01-01-2025,Finance,UK,6912.0,2009.0,6724.0,-0.030629684,0.768059564,18118.0,39990.0
09-01-2025,Cloud,India,1066.0,172.0,2715.0,-0.446993914,0.663375222,37931.0,14553.0
17-01-2025,Finance,India,7960.0,,3859.0,0.009229611,0.640375895,98248.0,13546.0
18-01-2025,Finance,UK,2779.0,7880.0,4882.0,-0.151188854,0.990265193,78332.0,17768.0
07-01-2025,Sports,USA,6746.0,9094.0,5090.0,0.263266205,0.452466209,29467.0,31305.0
12-01-2025,AI,USA,407.0,2972.0,692.0,-0.283002521,0.838160481,47290.0,47622.0
21-01-2025,,UK,6982.0,794.0,9119.0,0.851767355,0.5613871,37959.0,21500.0
,Cloud,,2601.0,4170.0,4710.0,0.333522384,0.343583219,4950.0,14104.0
13-01-2025,Finance,,8634.0,2868.0,959.0,-0.153480189,0.784509761,9948.0,27064.0
12-01-2025,Sports,Germany,3722.0,9197.0,2189.0,-0.823536093,0.939058244,91294.0,49622.0
05-01-2025,Cloud,UK,720.0,3560.0,8521.0,-0.190941531,0.26370447,90642.0,31391.0
14-01-2025,Finance,,6646.0,4570.0,1098.0,0.502580288,0.745711968,23011.0,2464.0
15-01-2025,Cloud,UK,8656.0,8623.0,1943.0,0.428929797,0.620882023,46869.0,20442.0
16-01-2025,Finance,USA,660.0,7453.0,9213.0,0.602403975,0.664212533,96073.0,1348.0
23-01-2025,AI,USA,8721.0,3545.0,118.0,-0.779457213,0.056249785,48356.0,15456.0
19-01-2025,Cloud,UK,1696.0,6787.0,1287.0,0.69074818,0.1652002,58942.0,18210.0
19-01-2025,Cloud,India,5388.0,5824.0,1783.0,-0.064923158,0.181465717,58227.0,38353.0
02-01-2025,Finance,India,6313.0,6667.0,4491.0,0.634487765,0.758933483,48346.0,22109.0
04-01-2025,Sports,USA,2164.0,,5646.0,0.752365668,0.478212807,7500.0,33152.0
21-01-2025,Cloud,USA,1943.0,6425.0,1384.0,0.424289803,0.274283002,88828.0,7652.0
,Sports,UK,7935.0,7140.0,2495.0,,0.005990371,65385.0,17637.0
07-01-2025,Finance,Germany,7830.0,2019.0,1972.0,0.531803546,0.702661862,91879.0,
04-01-2025,AI,USA,6339.0,4902.0,648.0,-0.658451861,0.421164251,63872.0,5395.0
14-01-2025,Cloud,Germany,3760.0,1835.0,356.0,0.553426884,0.506526157,35205.0,39475.0
04-01-2025,Sports,India,3036.0,8920.0,5440.0,0.567885941,0.698972886,59664.0,33956.0
09-01-2025,Cloud,UK,7538.0,9787.0,8401.0,0.281408078,0.010785053,76753.0,10454.0
19-01-2025,AI,India,3907.0,7369.0,9408.0,-0.491228316,0.9644613,28914.0,
20-01-2025,Sports,USA,3246.0,9413.0,7333.0,0.400582455,0.641010536,74624.0,35269.0
10-01-2025,AI,UK,5868.0,,7725.0,-0.213148716,0.136545884,6213.0,47544.0
11-01-2025,,USA,5682.0,9651.0,8724.0,0.511029362,,15360.0,44895.0
08-01-2025,Finance,India,2839.0,4684.0,7519.0,-0.595708302,0.200646741,93234.0,34288.0
06-01-2025,AI,India,4490.0,,7317.0,0.449211632,0.845629866,82406.0,23927.0
14-01-2025,Finance,India,1520.0,7697.0,7467.0,-0.187048,0.619380813,70225.0,39017.0
04-01-2025,AI,UK,6239.0,6797.0,575.0,0.389455085,0.78625745,72655.0,37840.0
,Finance,Germany,9543.0,8329.0,6658.0,-0.947027064,0.5631352,80002.0,7395.0
10-01-2025,AI,USA,6245.0,4215.0,9014.0,0.467150461,0.34009413,41743.0,32636.0
06-01-2025,Finance,Germany,3770.0,9806.0,4878.0,0.456306896,0.901056524,75361.0,9145.0
03-01-2025,AI,Germany,4388.0,1189.0,4088.0,-0.498550571,0.425578916,95162.0,9680.0
18-01-2025,Cloud,India,301.0,386.0,3434.0,0.090437634,0.934555154,15171.0,35892.0
16-01-2025,Sports,UK,9816.0,2809.0,9642.0,,0.958071957,20648.0,7904.0
04-01-2025,AI,USA,5190.0,9339.0,1867.0,0.385885521,0.179614098,86938.0,22376.0
18-01-2025,Cloud,USA,9342.0,4936.0,4819.0,0.23100482,0.446222034,11647.0,29920.0
19-01-2025,Sports,UK,4658.0,9937.0,3227.0,-0.674142939,0.378172065,67765.0,5606.0
10-01-2025,Finance,,8134.0,3541.0,6740.0,-0.120587148,0.877698068,60485.0,4046.0
13-01-2025,Cloud,India,7466.0,1747.0,2620.0,0.956691487,0.686684666,87994.0,3517.0
02-01-2025,AI,,2273.0,6138.0,5770.0,-0.448973446,0.377260419,54310.0,6523.0
10-01-2025,Cloud,UK,4762.0,2146.0,7521.0,-0.434491101,0.420846588,15256.0,
,Sports,UK,412.0,4716.0,8378.0,0.689953775,0.938440396,66934.0,
12-01-2025,Sports,India,5459.0,3972.0,9993.0,0.111762121,0.391411736,82315.0,45586.0
17-01-2025,AI,USA,9546.0,7072.0,571.0,0.643359066,0.751986944,59020.0,49374.0
22-01-2025,Cloud,Germany,4447.0,9653.0,6650.0,,0.657298633,8234.0,49656.0
22-01-2025,AI,USA,3863.0,2354.0,102.0,0.913589549,0.277359075,86402.0,6024.0
15-01-2025,Finance,UK,,1837.0,3032.0,-0.092924275,0.023342872,61785.0,39276.0
,AI,UK,8616.0,2742.0,305.0,-0.46270139,0.357718052,58606.0,32359.0
19-01-2025,Sports,India,5421.0,9409.0,9152.0,-0.891958167,0.460375728,49812.0,7259.0
10-01-2025,Finance,USA,,2509.0,4076.0,0.647268828,0.808079272,,21687.0
18-01-2025,Finance,UK,9905.0,9401.0,7586.0,-0.358204287,0.695312391,50273.0,34314.0
18-01-2025,Finance,USA,7698.0,566.0,9687.0,0.84626189,0.757646448,93708.0,20238.0
21-01-2025,Cloud,India,2236.0,1591.0,5363.0,-0.16910695,0.898962932,35780.0,41664.0
08-01-2025,AI,India,5123.0,7406.0,4734.0,-0.393143312,0.256460536,22277.0,13275.0
19-01-2025,Cloud,UK,7590.0,636.0,4831.0,-0.542271061,0.49481378,94076.0,41482.0
23-01-2025,Cloud,USA,6829.0,7426.0,2224.0,0.793955964,0.450795166,59003.0,39869.0
19-01-2025,AI,India,5544.0,,4760.0,,0.099646042,37654.0,23300.0
15-01-2025,Cloud,USA,,6641.0,1594.0,-0.377629059,0.361254241,80438.0,44484.0
03-01-2025,AI,UK,6097.0,5474.0,1546.0,-0.549588606,0.950106621,17402.0,49496.0
05-01-2025,Finance,India,3123.0,6001.0,6544.0,0.447006231,0.884308453,62982.0,24583.0
08-01-2025,Finance,India,6456.0,1353.0,5886.0,0.99696448,0.756005353,50095.0,40353.0
14-01-2025,AI,UK,9897.0,2598.0,1178.0,0.067571751,0.227339158,68461.0,25047.0
01-01-2025,Sports,India,2962.0,498.0,9848.0,-0.93393088,0.445584058,27819.0,12106.0
01-01-2025,Cloud,UK,4467.0,2939.0,8450.0,0.239853978,0.497378045,16063.0,19889.0
21-01-2025,AI,USA,5383.0,6163.0,3914.0,-0.39839869,0.858295676,91885.0,1062.0
02-01-2025,AI,Germany,1596.0,411.0,9118.0,-0.749684737,0.933728164,36990.0,38963.0
21-01-2025,,USA,9548.0,1080.0,5659.0,0.242009368,0.105015859,40279.0,23683.0
18-01-2025,Sports,India,1973.0,8102.0,7511.0,0.807204204,0.12879564,17112.0,7703.0
08-01-2025,Finance,UK,7512.0,4171.0,3196.0,0.498052133,0.718719367,2800.0,13268.0
03-01-2025,Cloud,Germany,7299.0,5726.0,6785.0,-0.871416645,0.453037654,46675.0,12027.0
07-01-2025,AI,,207.0,3185.0,3028.0,-0.902642854,0.899319614,,34098.0
12-01-2025,Finance,India,6004.0,3043.0,1197.0,-0.760706936,0.032538139,14602.0,19369.0
03-01-2025,Cloud,India,7255.0,8011.0,2576.0,-0.751183723,0.467600936,86089.0,
16-01-2025,Finance,India,5928.0,2645.0,6082.0,-0.944857965,0.21712848,44966.0,4566.0
08-01-2025,Sports,India,2907.0,3062.0,7959.0,0.432156346,0.265437991,11572.0,10303.0
17-01-2025,Finance,USA,972.0,1857.0,8704.0,-0.004810043,0.818025457,75252.0,26782.0
11-01-2025,Finance,India,3769.0,2935.0,6912.0,0.333320686,0.994093841,53988.0,48912.0
