tweet_id,user_id,tweet_text,timestamp,timestamp.1,likes,retweets,replies,impressions,engagement
T34525,6635.0,Testing!!!@@@###,android,03-01-2025 10:46,,3022.0,351.0,1226.0,1990.0
T21898,,Great product!!! #AI,,11-01-2025 10:53,18661.0,2041.0,292.0,2591.0,1855.0
T22176,2443.0,Testing!!!@@@###,api,08-01-2025 14:56,17295.0,3990.0,259.0,2687.0,1208.0
T37426,3120.0,Streaming $$$ working,web,12-01-2025 13:49,12493.0,1547.0,598.0,2291.0,1268.0
T1843,7057.0,Love this!!! 😊,api,21-01-2025 06:08,3895.0,3269.0,811.0,2026.0,917.0
T9401,7303.0,Good & Bad mixed!!!,ios,04-01-2025 09:03,12599.0,4368.0,847.0,452.0,261.0
T18825,8984.0,Error###Detected,ios,11-01-2025 05:20,5392.0,336.0,648.0,314.0,1372.0
T30069,3359.0,Good & Bad mixed!!!,ios,03-01-2025 03:34,14420.0,4842.0,192.0,1341.0,1082.0
T24089,2854.0,Error###Detected,android,02-01-2025 08:18,169.0,1068.0,117.0,2546.0,1906.0
T34353,2385.0,Spark > Hadoop ???,web,09-01-2025 20:47,14704.0,1003.0,37.0,1219.0,701.0
T8942,2995.0,Error###Detected,api,08-01-2025 17:39,3170.0,245.0,821.0,2353.0,1469.0
,6254.0,Testing!!!@@@###,ios,21-01-2025 04:45,5208.0,1537.0,736.0,2727.0,1230.0
T38037,8569.0,Great product!!! #AI,android,02-01-2025 15:11,10151.0,4786.0,82.0,268.0,1809.0
T29026,4370.0,Great product!!! #AI,web,06-01-2025 18:14,843.0,2683.0,936.0,1634.0,1532.0
T24412,6881.0,Worst service ever :(,ios,14-01-2025 11:35,1045.0,1294.0,808.0,2058.0,1333.0
T12542,5551.0,Worst service ever :(,api,09-01-2025 23:33,10340.0,1466.0,955.0,585.0,390.0
T7467,7030.0,Spark > Hadoop ???,ios,14-01-2025 11:37,16086.0,3803.0,425.0,648.0,476.0
T33792,,Good & Bad mixed!!!,android,04-01-2025 12:06,19471.0,1379.0,34.0,883.0,1120.0
T15034,8362.0,Good & Bad mixed!!!,ios,07-01-2025 12:01,14363.0,3689.0,487.0,1291.0,587.0
T12928,3855.0,Streaming $$$ working,web,23-01-2025 17:06,6938.0,4633.0,384.0,2498.0,791.0
T26211,2429.0,Spark > Hadoop ???,api,20-01-2025 22:29,9635.0,2663.0,160.0,774.0,1362.0
T15738,4110.0,Good & Bad mixed!!!,api,20-01-2025 23:50,13116.0,4769.0,139.0,325.0,1612.0
T6842,8025.0,Spark > Hadoop ???,api,08-01-2025 02:54,10544.0,782.0,713.0,167.0,263.0
T9495,3253.0,Great product!!! #AI,ios,02-01-2025 19:34,9185.0,3624.0,41.0,654.0,301.0
,3673.0,Testing!!!@@@###,ios,12-01-2025 12:51,16342.0,3286.0,705.0,695.0,1340.0
T32708,7680.0,Great product!!! #AI,api,02-01-2025 06:19,636.0,2770.0,591.0,948.0,1702.0
T27695,6526.0,Great product!!! #AI,ios,18-01-2025 18:43,,1762.0,5.0,1667.0,259.0
T28840,5747.0,Error###Detected,web,05-01-2025 23:12,8871.0,2240.0,145.0,1026.0,846.0
T34823,7107.0,Spark > Hadoop ???,ios,17-01-2025 16:39,8474.0,53.0,,1928.0,1498.0
T31071,5219.0,Null?? value??,ios,13-01-2025 12:25,7243.0,1477.0,513.0,484.0,130.0
T30809,2304.0,Love this!!! 😊,web,13-01-2025 19:29,12884.0,4810.0,973.0,2419.0,1046.0
T3481,1438.0,Love this!!! 😊,api,23-01-2025 06:31,7372.0,,422.0,1276.0,
T33027,4313.0,Error###Detected,api,11-01-2025 07:07,11916.0,1569.0,938.0,2492.0,1067.0
T31943,6882.0,Love this!!! 😊,android,21-01-2025 09:49,385.0,517.0,452.0,467.0,
T28147,2626.0,Love this!!! 😊,api,,16104.0,693.0,403.0,1982.0,860.0
T23423,9998.0,Good & Bad mixed!!!,web,03-01-2025 21:59,19877.0,2602.0,339.0,818.0,1290.0
T37747,2202.0,Spark > Hadoop ???,api,05-01-2025 09:16,1582.0,3391.0,392.0,1791.0,437.0
T27917,9680.0,,web,05-01-2025 11:06,9157.0,,305.0,740.0,18.0
T20805,1786.0,Testing!!!@@@###,android,10-01-2025 03:16,10206.0,1801.0,425.0,2883.0,892.0
T17586,2811.0,Spark > Hadoop ???,web,12-01-2025 05:50,16998.0,526.0,115.0,932.0,1041.0
T34216,1737.0,Streaming $$$ working,api,,8574.0,2434.0,129.0,744.0,1962.0
T30392,8802.0,Error###Detected,api,,18118.0,1943.0,556.0,1129.0,478.0
T23402,2188.0,Data pipeline broke @ midnight!!!,api,15-01-2025 05:23,11592.0,3289.0,584.0,1264.0,567.0
T24754,6483.0,Worst service ever :(,api,01-01-2025 08:05,11523.0,1162.0,384.0,2790.0,203.0
T9417,6364.0,Data pipeline broke @ midnight!!!,api,,18275.0,3837.0,572.0,42.0,36.0
T11166,2751.0,Great product!!! #AI,ios,04-01-2025 14:09,13144.0,4964.0,398.0,2692.0,1083.0
T6409,,Data pipeline broke @ midnight!!!,api,08-01-2025 00:03,2392.0,3827.0,504.0,436.0,317.0
T27037,8015.0,Spark > Hadoop ???,android,22-01-2025 13:05,16119.0,3841.0,230.0,628.0,894.0
T22137,8556.0,Data pipeline broke @ midnight!!!,ios,23-01-2025 08:45,3110.0,2774.0,727.0,2189.0,1856.0
T7946,5527.0,Null?? value??,api,,15710.0,95.0,915.0,1837.0,1720.0
T14946,9547.0,Error###Detected,web,12-01-2025 18:47,18301.0,4257.0,108.0,1134.0,725.0
T7897,5099.0,Testing!!!@@@###,web,23-01-2025 11:36,8626.0,3116.0,889.0,364.0,1524.0
T15075,2984.0,Testing!!!@@@###,ios,22-01-2025 06:19,10345.0,4975.0,664.0,,
T39098,3753.0,Great product!!! #AI,api,10-01-2025 04:35,18477.0,2340.0,627.0,2068.0,277.0
T37877,2795.0,Worst service ever :(,ios,,133.0,896.0,610.0,1428.0,1954.0
T31902,5921.0,Love this!!! 😊,api,20-01-2025 11:59,2479.0,1419.0,869.0,2857.0,938.0
T2594,5433.0,Testing!!!@@@###,web,20-01-2025 18:18,15269.0,1607.0,356.0,,1175.0
T34085,9332.0,Testing!!!@@@###,api,07-01-2025 08:00,257.0,4427.0,692.0,777.0,
T35164,9713.0,Great product!!! #AI,api,13-01-2025 04:55,2009.0,3796.0,776.0,1490.0,309.0
T8901,3589.0,Great product!!! #AI,web,,18710.0,1491.0,290.0,346.0,1275.0
T14590,1493.0,Streaming $$$ working,api,,16605.0,3495.0,610.0,1855.0,508.0
T35220,6991.0,Spark > Hadoop ???,ios,08-01-2025 03:16,6981.0,3423.0,125.0,356.0,1687.0
T10318,8965.0,Error###Detected,web,23-01-2025 03:55,14388.0,1410.0,705.0,2460.0,183.0
T14735,2274.0,Null?? value??,api,14-01-2025 22:35,2590.0,,742.0,48.0,1113.0
T5394,5418.0,Testing!!!@@@###,android,14-01-2025 17:30,13139.0,4505.0,,2998.0,469.0
T35735,,Good & Bad mixed!!!,ios,05-01-2025 20:47,277.0,4215.0,486.0,850.0,1782.0
T14690,5868.0,Streaming $$$ working,android,09-01-2025 00:08,13933.0,1589.0,612.0,1968.0,1958.0
T19237,8901.0,Worst service ever :(,api,20-01-2025 07:42,7091.0,1903.0,46.0,2969.0,1039.0
T32324,3103.0,Error###Detected,,20-01-2025 14:34,7883.0,650.0,687.0,487.0,419.0
,4823.0,Great product!!! #AI,web,11-01-2025 14:01,1034.0,4732.0,534.0,2900.0,976.0
T37936,1557.0,Good & Bad mixed!!!,web,22-01-2025 03:26,13346.0,304.0,215.0,1045.0,982.0
T14629,,Data pipeline broke @ midnight!!!,android,06-01-2025 00:33,4393.0,3315.0,79.0,168.0,1823.0
T4906,4997.0,Worst service ever :(,api,03-01-2025 08:58,18662.0,4882.0,311.0,581.0,1202.0
T17692,,,web,22-01-2025 16:51,13546.0,4615.0,748.0,328.0,783.0
T14131,5781.0,Good & Bad mixed!!!,api,03-01-2025 02:32,8284.0,4785.0,873.0,599.0,
T9487,4102.0,Spark > Hadoop ???,api,21-01-2025 07:23,19159.0,1962.0,74.0,2760.0,300.0
T2353,2739.0,Great product!!! #AI,android,22-01-2025 16:19,18328.0,,340.0,1126.0,558.0
T6652,2711.0,Error###Detected,android,22-01-2025 13:33,1571.0,1832.0,831.0,,1265.0
T8967,3251.0,Great product!!! #AI,ios,17-01-2025 06:53,12265.0,135.0,,,629.0
T28360,5633.0,Good & Bad mixed!!!,ios,02-01-2025 02:58,14023.0,4881.0,342.0,1484.0,1854.0
T32599,7055.0,Spark > Hadoop ???,android,,14255.0,4613.0,112.0,2342.0,
T2334,3750.0,Good & Bad mixed!!!,android,03-01-2025 07:22,18721.0,1616.0,323.0,2181.0,899.0
T5103,4414.0,Error###Detected,web,07-01-2025 01:56,3706.0,2609.0,802.0,1499.0,489.0
T39340,3867.0,Love this!!! 😊,android,13-01-2025 20:52,12083.0,796.0,419.0,2319.0,271.0
T15470,5026.0,Love this!!! 😊,,22-01-2025 22:34,19594.0,2948.0,184.0,1404.0,735.0
T23834,7551.0,Streaming $$$ working,web,11-01-2025 19:37,3294.0,2428.0,979.0,976.0,994.0
T30646,6995.0,Great product!!! #AI,api,21-01-2025 19:51,4277.0,947.0,582.0,104.0,393.0
T26911,3757.0,Testing!!!@@@###,web,24-01-2025 00:00,1533.0,2395.0,446.0,2456.0,1710.0
T13347,6964.0,Good & Bad mixed!!!,web,,10582.0,2889.0,524.0,699.0,1939.0
T23984,4794.0,Love this!!! 😊,api,14-01-2025 21:57,13170.0,1722.0,708.0,2996.0,254.0
T27550,,Love this!!! 😊,ios,20-01-2025 03:02,12788.0,2166.0,322.0,546.0,147.0
,7909.0,Great product!!! #AI,api,21-01-2025 20:17,3496.0,2111.0,128.0,324.0,1644.0
T586,4444.0,Error###Detected,web,02-01-2025 14:33,1708.0,1523.0,382.0,1160.0,1748.0
T4691,1269.0,Error###Detected,ios,24-01-2025 00:16,6837.0,657.0,1.0,1787.0,795.0
T15291,5687.0,Null?? value??,api,01-01-2025 11:15,4778.0,2750.0,905.0,1980.0,1119.0
T15217,7189.0,Great product!!! #AI,web,20-01-2025 09:03,1245.0,3583.0,247.0,1269.0,1676.0
T24289,6643.0,Null?? value??,web,08-01-2025 19:41,11046.0,241.0,14.0,1640.0,1290.0
T3776,8465.0,Good & Bad mixed!!!,ios,05-01-2025 20:00,11972.0,1173.0,597.0,241.0,732.0
T1677,2227.0,Worst service ever :(,api,03-01-2025 16:00,2392.0,,97.0,458.0,1851.0
T38043,7037.0,Worst service ever :(,api,16-01-2025 19:09,5456.0,4394.0,721.0,717.0,612.0
T6187,4294.0,Love this!!! 😊,ios,,4961.0,4065.0,994.0,2514.0,1608.0
T23954,4941.0,Love this!!! 😊,android,01-01-2025 19:57,19801.0,2204.0,842.0,1384.0,122.0
T25502,3688.0,Data pipeline broke @ midnight!!!,web,02-01-2025 22:02,9402.0,4215.0,568.0,1705.0,1418.0
T29979,8990.0,,api,14-01-2025 03:16,13537.0,,736.0,330.0,1767.0
T4176,2706.0,Worst service ever :(,ios,17-01-2025 00:23,7536.0,,369.0,209.0,1505.0
T2412,2977.0,Testing!!!@@@###,web,18-01-2025 16:22,14586.0,1868.0,249.0,2324.0,1697.0
T18881,2675.0,Null?? value??,android,10-01-2025 19:50,14480.0,3281.0,336.0,,303.0
T35123,8194.0,Streaming $$$ working,android,06-01-2025 01:09,11952.0,4164.0,488.0,2398.0,480.0
T24178,,Testing!!!@@@###,api,,4866.0,1423.0,234.0,22.0,1978.0
,1422.0,Worst service ever :(,ios,09-01-2025 09:08,18676.0,,740.0,2466.0,487.0
T18874,,Error###Detected,android,08-01-2025 02:28,9514.0,3963.0,59.0,1392.0,781.0
T23883,5525.0,Spark > Hadoop ???,android,14-01-2025 23:03,4362.0,803.0,520.0,1999.0,280.0
T9628,4847.0,Good & Bad mixed!!!,android,06-01-2025 23:55,4464.0,1201.0,790.0,2681.0,682.0
T17559,2453.0,Error###Detected,api,23-01-2025 11:50,19328.0,1175.0,233.0,2672.0,400.0
T31648,3122.0,Great product!!! #AI,ios,10-01-2025 21:06,7295.0,2864.0,229.0,1140.0,1244.0
T39428,2393.0,Worst service ever :(,web,09-01-2025 23:47,6072.0,3617.0,503.0,2013.0,1158.0
T19956,2353.0,Data pipeline broke @ midnight!!!,ios,,4022.0,3348.0,12.0,1711.0,687.0
T997,6339.0,Worst service ever :(,android,08-01-2025 19:57,16546.0,4936.0,,803.0,1052.0
T13906,2842.0,Spark > Hadoop ???,ios,05-01-2025 10:51,,570.0,867.0,1073.0,1157.0
T10964,8334.0,Testing!!!@@@###,ios,19-01-2025 12:26,8771.0,1019.0,77.0,289.0,1067.0
,6077.0,Spark > Hadoop ???,api,14-01-2025 09:52,1524.0,54.0,754.0,2913.0,1062.0
T22638,4244.0,Worst service ever :(,ios,18-01-2025 18:37,12716.0,127.0,905.0,2842.0,353.0
T7230,,Data pipeline broke @ midnight!!!,ios,16-01-2025 18:05,14245.0,1221.0,371.0,563.0,1305.0
T6355,5203.0,Testing!!!@@@###,api,23-01-2025 07:44,,3063.0,937.0,1208.0,1574.0
T5644,2638.0,Worst service ever :(,web,23-01-2025 21:41,,2326.0,486.0,2786.0,1323.0
T9981,3834.0,Data pipeline broke @ midnight!!!,android,07-01-2025 21:06,6225.0,4187.0,601.0,1134.0,172.0
T13476,1781.0,Data pipeline broke @ midnight!!!,api,12-01-2025 01:02,17579.0,2245.0,17.0,1394.0,1139.0
T25783,9347.0,Streaming $$$ working,api,03-01-2025 04:00,12238.0,2891.0,647.0,2590.0,1835.0
T4864,9894.0,Error###Detected,,01-01-2025 19:14,17494.0,4030.0,310.0,2040.0,1147.0
T36885,6392.0,Great product!!! #AI,ios,23-01-2025 18:19,8904.0,1196.0,132.0,1559.0,310.0
T27742,7469.0,Streaming $$$ working,web,21-01-2025 12:45,3678.0,2526.0,242.0,571.0,1099.0
T34863,5140.0,Null?? value??,web,24-01-2025 00:47,17060.0,4045.0,,1069.0,170.0
T36200,1442.0,Data pipeline broke @ midnight!!!,android,05-01-2025 13:46,311.0,1446.0,381.0,1903.0,1787.0
T10797,2343.0,Worst service ever :(,web,04-01-2025 22:33,6316.0,4790.0,278.0,2886.0,
T34048,1039.0,Null?? value??,web,23-01-2025 13:13,9649.0,1639.0,170.0,1056.0,1858.0
T14481,4974.0,Data pipeline broke @ midnight!!!,web,04-01-2025 05:29,3034.0,3831.0,219.0,2108.0,1788.0
T11643,2724.0,Testing!!!@@@###,web,01-01-2025 03:59,869.0,2556.0,450.0,1959.0,530.0
T32167,7291.0,Testing!!!@@@###,ios,10-01-2025 20:45,18910.0,4156.0,630.0,854.0,660.0
T37094,5835.0,Great product!!! #AI,api,05-01-2025 07:26,9812.0,4162.0,816.0,1620.0,1216.0
T8233,5553.0,Error###Detected,ios,22-01-2025 05:16,3284.0,,176.0,1568.0,
T31228,1380.0,Love this!!! 😊,android,14-01-2025 21:51,2434.0,511.0,272.0,1118.0,
T11224,7569.0,Streaming $$$ working,api,02-01-2025 05:05,2778.0,4250.0,652.0,2704.0,864.0
T5945,7330.0,Spark > Hadoop ???,ios,07-01-2025 07:57,19989.0,3035.0,791.0,465.0,1375.0
T6147,4220.0,Error###Detected,,,18550.0,3081.0,,2817.0,1682.0
,1615.0,Testing!!!@@@###,api,19-01-2025 23:27,17468.0,,498.0,391.0,1137.0
T27067,2659.0,Null?? value??,android,17-01-2025 01:38,18865.0,941.0,757.0,1148.0,1613.0
T26771,9531.0,,web,20-01-2025 22:10,18546.0,1290.0,105.0,1215.0,546.0
T38346,3414.0,Spark > Hadoop ???,api,03-01-2025 23:41,8852.0,931.0,753.0,1287.0,1075.0
T11843,1128.0,Good & Bad mixed!!!,android,06-01-2025 09:41,17367.0,2691.0,707.0,539.0,1317.0
T26093,9944.0,Testing!!!@@@###,api,16-01-2025 09:37,14148.0,129.0,954.0,86.0,369.0
T14026,6442.0,Testing!!!@@@###,api,20-01-2025 19:19,12585.0,697.0,,1505.0,1777.0
T3467,8931.0,Error###Detected,ios,06-01-2025 14:34,11477.0,821.0,898.0,1491.0,1364.0
T13195,2972.0,Streaming $$$ working,web,10-01-2025 07:37,7153.0,3222.0,627.0,1063.0,1453.0
T18253,8480.0,Error###Detected,android,21-01-2025 07:02,1874.0,4435.0,288.0,2402.0,242.0
T38635,2214.0,Great product!!! #AI,web,18-01-2025 11:01,15557.0,1419.0,941.0,1313.0,914.0
T3794,2454.0,Error###Detected,ios,05-01-2025 09:02,5921.0,4123.0,637.0,1580.0,73.0
T6138,4421.0,Good & Bad mixed!!!,api,15-01-2025 00:19,62.0,4034.0,494.0,1631.0,346.0
T35405,7300.0,Streaming $$$ working,web,14-01-2025 15:32,9615.0,1037.0,128.0,1002.0,92.0
T21275,,Good & Bad mixed!!!,ios,20-01-2025 13:05,5430.0,4757.0,99.0,735.0,1893.0
T18165,8606.0,Good & Bad mixed!!!,api,18-01-2025 23:12,12561.0,117.0,633.0,63.0,240.0
T38073,4848.0,Streaming $$$ working,android,12-01-2025 15:25,10880.0,,290.0,530.0,343.0
T38425,4650.0,,ios,01-01-2025 15:32,786.0,1092.0,253.0,2971.0,285.0
T39915,6006.0,Testing!!!@@@###,api,12-01-2025 14:39,1828.0,3669.0,56.0,1986.0,541.0
T21085,6835.0,Data pipeline broke @ midnight!!!,web,20-01-2025 08:49,5512.0,1673.0,753.0,2318.0,1091.0
T8885,3259.0,Testing!!!@@@###,ios,02-01-2025 23:37,1027.0,4249.0,453.0,315.0,990.0
T17143,8229.0,Data pipeline broke @ midnight!!!,android,10-01-2025 10:35,1873.0,4569.0,746.0,,313.0
T20169,8773.0,Streaming $$$ working,ios,07-01-2025 03:33,9615.0,588.0,943.0,2622.0,
T27195,5769.0,Null?? value??,web,01-01-2025 11:51,6050.0,1872.0,940.0,237.0,1105.0
,8738.0,Worst service ever :(,ios,15-01-2025 18:45,1377.0,3989.0,179.0,2517.0,1686.0
T28047,1660.0,Worst service ever :(,ios,05-01-2025 10:58,,1424.0,367.0,2928.0,1834.0
,1749.0,Streaming $$$ working,api,07-01-2025 15:48,11021.0,4218.0,757.0,43.0,1586.0
T10533,3994.0,Good & Bad mixed!!!,api,03-01-2025 22:37,17359.0,3171.0,948.0,1853.0,1806.0
T13168,3147.0,Null?? value??,ios,,9359.0,3786.0,314.0,365.0,1765.0
T34975,2795.0,Spark > Hadoop ???,,04-01-2025 15:14,4610.0,789.0,918.0,2576.0,39.0
T20520,8544.0,Error###Detected,ios,06-01-2025 01:44,17345.0,2062.0,850.0,718.0,1967.0
T28990,2866.0,Spark > Hadoop ???,api,23-01-2025 07:35,9321.0,878.0,34.0,86.0,1137.0
T20396,8433.0,Streaming $$$ working,ios,09-01-2025 04:15,,,617.0,2574.0,1933.0
T36627,9207.0,Null?? value??,android,16-01-2025 17:40,13638.0,1036.0,627.0,1112.0,1273.0
T12871,9907.0,Spark > Hadoop ???,android,11-01-2025 15:36,12563.0,1645.0,498.0,2843.0,421.0
T18071,1902.0,Great product!!! #AI,android,20-01-2025 11:50,5354.0,4989.0,710.0,1956.0,713.0
T5634,4103.0,Streaming $$$ working,ios,14-01-2025 13:08,7499.0,3327.0,736.0,437.0,652.0
T25976,5293.0,Worst service ever :(,android,10-01-2025 14:48,3252.0,1092.0,274.0,663.0,1049.0
T13331,7838.0,Streaming $$$ working,android,01-01-2025 20:18,14122.0,2022.0,785.0,1916.0,1222.0
T28284,4872.0,Spark > Hadoop ???,api,,8422.0,1508.0,502.0,1913.0,983.0
T5367,8213.0,Data pipeline broke @ midnight!!!,ios,,8518.0,3890.0,,2863.0,76.0
T1722,8924.0,Error###Detected,android,,14296.0,3277.0,622.0,462.0,69.0
T22058,7059.0,Worst service ever :(,ios,15-01-2025 08:59,84.0,671.0,953.0,2857.0,251.0
,4213.0,,web,06-01-2025 04:10,17794.0,1307.0,467.0,1825.0,1460.0
,1618.0,Error###Detected,android,11-01-2025 12:00,581.0,4412.0,294.0,1283.0,1594.0
T7039,1967.0,Error###Detected,api,10-01-2025 14:37,18749.0,529.0,847.0,68.0,630.0
T32726,8403.0,Spark > Hadoop ???,ios,13-01-2025 00:41,14622.0,2846.0,864.0,21.0,818.0
T22101,4737.0,,android,02-01-2025 11:07,5815.0,,66.0,526.0,874.0
T17617,3928.0,Spark > Hadoop ???,ios,15-01-2025 14:52,1125.0,2495.0,549.0,758.0,441.0
T33176,3676.0,Testing!!!@@@###,ios,22-01-2025 13:35,15844.0,2876.0,43.0,1331.0,1776.0
T27145,7589.0,Null?? value??,android,17-01-2025 07:48,6882.0,4949.0,635.0,1564.0,1411.0
T30223,3796.0,Love this!!! 😊,web,21-01-2025 04:37,11930.0,4057.0,794.0,1233.0,1403.0
T31686,1973.0,Great product!!! #AI,ios,02-01-2025 21:25,9887.0,1612.0,962.0,,197.0
T11397,7764.0,Null?? value??,web,01-01-2025 04:41,8624.0,2783.0,245.0,650.0,
T5884,1521.0,Great product!!! #AI,api,14-01-2025 00:55,9982.0,3335.0,,2049.0,494.0
T4054,6603.0,Error###Detected,api,23-01-2025 04:51,17522.0,3170.0,348.0,1280.0,1338.0
T28248,3049.0,Data pipeline broke @ midnight!!!,android,08-01-2025 12:31,4974.0,3245.0,261.0,1313.0,1651.0
T38966,4742.0,Worst service ever :(,web,06-01-2025 17:33,5469.0,525.0,385.0,33.0,382.0
T11417,4173.0,,android,04-01-2025 22:50,9724.0,2233.0,845.0,2694.0,1878.0
T38648,9628.0,Error###Detected,ios,15-01-2025 03:00,3333.0,2865.0,958.0,1528.0,1727.0
T20594,9791.0,Worst service ever :(,api,03-01-2025 04:44,12400.0,1276.0,925.0,1916.0,37.0
T9862,2701.0,Streaming $$$ working,api,09-01-2025 13:42,,648.0,472.0,2930.0,1718.0
T10743,7218.0,Great product!!! #AI,web,08-01-2025 12:58,14426.0,3350.0,225.0,793.0,1462.0
T15670,9581.0,Spark > Hadoop ???,ios,,15941.0,3111.0,145.0,2744.0,
T13216,3166.0,Null?? value??,ios,21-01-2025 03:44,14245.0,4166.0,814.0,854.0,1110.0
T3456,1825.0,Good & Bad mixed!!!,ios,13-01-2025 09:03,10953.0,690.0,924.0,851.0,350.0
T13830,6021.0,Error###Detected,web,16-01-2025 18:26,7744.0,4341.0,575.0,1805.0,179.0
T27409,6589.0,Error###Detected,api,20-01-2025 08:48,11653.0,571.0,947.0,56.0,772.0
,4096.0,Null?? value??,android,22-01-2025 17:28,11704.0,4362.0,233.0,1430.0,1163.0
T4373,2330.0,Good & Bad mixed!!!,api,08-01-2025 09:27,15297.0,1927.0,,2383.0,1297.0
T28092,1136.0,Good & Bad mixed!!!,android,16-01-2025 22:54,6643.0,1510.0,407.0,1006.0,563.0
T38730,3960.0,,web,13-01-2025 05:30,14262.0,4513.0,283.0,1402.0,1593.0
T21710,7539.0,Worst service ever :(,android,13-01-2025 23:59,13988.0,1128.0,333.0,1880.0,22.0
T6729,5109.0,Streaming $$$ working,web,,14013.0,4394.0,546.0,1925.0,514.0
T5159,9183.0,Streaming $$$ working,android,19-01-2025 00:06,17551.0,3823.0,912.0,1552.0,972.0
T26176,5717.0,Great product!!! #AI,ios,14-01-2025 02:24,15375.0,4108.0,751.0,2835.0,260.0
T3884,9943.0,Streaming $$$ working,api,17-01-2025 11:23,14364.0,4616.0,836.0,389.0,640.0
T12020,5791.0,Good & Bad mixed!!!,api,23-01-2025 07:28,4881.0,2855.0,382.0,432.0,108.0
T23680,3246.0,Data pipeline broke @ midnight!!!,android,12-01-2025 02:56,14460.0,1866.0,,213.0,645.0
T29771,5070.0,Data pipeline broke @ midnight!!!,api,10-01-2025 05:21,4412.0,1556.0,548.0,789.0,
T16210,4700.0,Null?? value??,android,09-01-2025 15:15,6045.0,4432.0,205.0,1046.0,645.0
T5941,2238.0,Good & Bad mixed!!!,web,08-01-2025 20:53,13041.0,2492.0,67.0,634.0,51.0
T4839,2703.0,Great product!!! #AI,ios,19-01-2025 05:54,18341.0,2560.0,884.0,1725.0,1373.0
T22559,4436.0,Error###Detected,ios,09-01-2025 13:04,13187.0,3158.0,373.0,103.0,1583.0
T14106,,Null?? value??,api,23-01-2025 03:29,5635.0,3140.0,805.0,1506.0,1412.0
T30465,8183.0,Love this!!! 😊,api,23-01-2025 01:43,8185.0,2733.0,310.0,403.0,1506.0
T29564,2553.0,Null?? value??,web,02-01-2025 23:22,7706.0,4490.0,655.0,2011.0,908.0
T25777,6635.0,Love this!!! 😊,android,13-01-2025 15:07,1635.0,3697.0,938.0,27.0,439.0
T9451,2392.0,Spark > Hadoop ???,web,17-01-2025 04:34,19821.0,1402.0,464.0,1313.0,263.0
,4654.0,Streaming $$$ working,android,,7078.0,2032.0,395.0,1316.0,1550.0
T29475,9828.0,Streaming $$$ working,api,05-01-2025 03:56,11227.0,,368.0,2943.0,226.0
T11595,9419.0,Good & Bad mixed!!!,web,02-01-2025 07:28,2208.0,2792.0,633.0,1625.0,722.0
T1961,6382.0,Good & Bad mixed!!!,ios,17-01-2025 12:22,16531.0,704.0,50.0,260.0,166.0
T38151,4079.0,Love this!!! 😊,android,10-01-2025 07:33,13867.0,3664.0,188.0,2911.0,893.0
T15573,8015.0,Error###Detected,ios,13-01-2025 00:38,1931.0,1809.0,547.0,850.0,343.0
T29652,6502.0,,ios,13-01-2025 09:59,4753.0,1437.0,504.0,602.0,501.0
T20682,1339.0,Great product!!! #AI,ios,13-01-2025 16:39,15955.0,292.0,444.0,1132.0,1051.0
T26086,2159.0,Data pipeline broke @ midnight!!!,ios,01-01-2025 13:47,13031.0,3063.0,397.0,1323.0,772.0
T33761,3557.0,Streaming $$$ working,api,18-01-2025 19:24,2261.0,560.0,404.0,2982.0,1961.0
T4690,5331.0,Good & Bad mixed!!!,ios,18-01-2025 18:44,7676.0,1529.0,28.0,2796.0,724.0
T10222,3280.0,Error###Detected,api,16-01-2025 00:14,10237.0,416.0,652.0,2310.0,1532.0
T9400,2616.0,Spark > Hadoop ???,android,10-01-2025 10:52,15795.0,4275.0,300.0,853.0,1157.0
T30811,2245.0,Great product!!! #AI,android,14-01-2025 10:58,7144.0,1293.0,846.0,1536.0,1319.0
T18178,6647.0,Great product!!! #AI,web,,547.0,2929.0,605.0,1997.0,1654.0
T3306,2740.0,Streaming $$$ working,android,07-01-2025 05:53,7671.0,4129.0,878.0,289.0,1451.0
T24488,1798.0,Worst service ever :(,android,01-01-2025 03:32,13189.0,301.0,418.0,4.0,367.0
,2853.0,Data pipeline broke @ midnight!!!,android,16-01-2025 06:11,17272.0,89.0,288.0,646.0,492.0
T28158,9506.0,Good & Bad mixed!!!,api,22-01-2025 21:25,13268.0,3532.0,713.0,753.0,361.0
T22389,8729.0,Error###Detected,web,18-01-2025 11:12,,3570.0,356.0,522.0,1664.0
T23196,7722.0,Great product!!! #AI,web,12-01-2025 14:41,17919.0,3203.0,35.0,1894.0,1624.0
T31463,8676.0,,,11-01-2025 18:36,15490.0,2597.0,717.0,,749.0
T21450,8666.0,Good & Bad mixed!!!,api,07-01-2025 18:25,11861.0,1575.0,242.0,2806.0,103.0
T35266,2562.0,Error###Detected,ios,19-01-2025 21:00,18517.0,4225.0,999.0,519.0,1802.0
T37490,4776.0,Great product!!! #AI,web,10-01-2025 00:30,12188.0,3674.0,397.0,2103.0,537.0
T11558,5193.0,Data pipeline broke @ midnight!!!,api,11-01-2025 07:05,5561.0,3767.0,904.0,1832.0,418.0
,8404.0,Good & Bad mixed!!!,api,03-01-2025 13:53,17828.0,4678.0,,1361.0,1224.0
,2007.0,Null?? value??,web,,9410.0,3738.0,63.0,2230.0,1030.0
,5329.0,Worst service ever :(,ios,10-01-2025 00:59,8310.0,2283.0,327.0,2369.0,1104.0
