user_id,country,topic_category,account_created_date,followers_count,following_count,likes_count,shares_count,posts_count,verified
8898.0,Germany,sports,21-01-2025 17:27,23650.0,4325.0,1533.0,461.0,631.0,N
8085.0,Germany,politics,20-01-2025 12:07,74741.0,2207.0,197.0,494.0,507.0,Y
1929.0,Canada,sports,04-01-2025 01:08,82435.0,2322.0,606.0,367.0,550.0,N
8814.0,UK,tech,11-01-2025 21:53,21789.0,444.0,1452.0,389.0,643.0,Y
5810.0,Canada,politics,14-01-2025 04:43,50780.0,3870.0,600.0,146.0,800.0,N
,Canada,tech,16-01-2025 13:58,35231.0,4193.0,213.0,116.0,744.0,N
4444.0,Germany,sports,01-01-2025 10:19,18429.0,3285.0,1443.0,,926.0,Y
2989.0,Germany,finance,04-01-2025 11:34,57496.0,171.0,177.0,56.0,731.0,N
3531.0,USA,finance,17-01-2025 17:32,62940.0,2916.0,184.0,8.0,924.0,N
2781.0,India,finance,07-01-2025 23:09,61329.0,588.0,99.0,249.0,905.0,Y
8515.0,USA,politics,18-01-2025 16:41,10900.0,924.0,248.0,391.0,32.0,Y
6210.0,UK,sports,01-01-2025 18:26,67118.0,1977.0,1900.0,140.0,372.0,Y
7323.0,Germany,sports,18-01-2025 02:42,98226.0,4253.0,1288.0,340.0,502.0,N
3293.0,,tech,19-01-2025 15:22,18479.0,10.0,1137.0,83.0,239.0,N
4041.0,USA,sports,06-01-2025 14:43,86285.0,2849.0,1733.0,255.0,813.0,Y
6664.0,USA,politics,08-01-2025 01:37,80731.0,4992.0,1918.0,391.0,474.0,Y
9136.0,UK,politics,14-01-2025 22:13,30199.0,909.0,186.0,347.0,424.0,N
4264.0,India,finance,20-01-2025 00:13,67909.0,291.0,117.0,478.0,983.0,N
5034.0,India,politics,09-01-2025 14:47,73720.0,1001.0,1658.0,441.0,291.0,N
7027.0,India,tech,23-01-2025 23:44,76605.0,4637.0,951.0,239.0,212.0,N
6106.0,Germany,politics,05-01-2025 20:55,97898.0,2303.0,1177.0,157.0,346.0,N
4378.0,UK,finance,05-01-2025 13:49,43165.0,2283.0,424.0,125.0,811.0,Y
4460.0,USA,finance,13-01-2025 08:42,,,890.0,223.0,51.0,N
8237.0,USA,politics,05-01-2025 21:52,88661.0,1533.0,813.0,181.0,,Y
3497.0,USA,politics,22-01-2025 22:48,29412.0,4781.0,1337.0,390.0,385.0,N
3927.0,Canada,sports,23-01-2025 19:07,79866.0,3023.0,229.0,228.0,128.0,Y
6140.0,Germany,sports,15-01-2025 20:56,12489.0,3058.0,1165.0,292.0,740.0,N
1420.0,Germany,finance,02-01-2025 14:47,86771.0,2161.0,1301.0,199.0,,N
1627.0,UK,,03-01-2025 21:32,99956.0,933.0,1490.0,490.0,428.0,N
2871.0,Germany,tech,21-01-2025 15:25,3975.0,,1213.0,275.0,638.0,N
6006.0,India,finance,04-01-2025 06:58,85696.0,830.0,1609.0,407.0,492.0,Y
3144.0,Canada,sports,19-01-2025 15:13,76689.0,3219.0,184.0,148.0,943.0,Y
2831.0,Canada,politics,02-01-2025 07:21,1924.0,1663.0,1143.0,296.0,313.0,Y
9101.0,India,tech,19-01-2025 15:55,33964.0,516.0,336.0,281.0,347.0,N
7129.0,Canada,sports,07-01-2025 10:36,2077.0,4119.0,574.0,450.0,890.0,
9725.0,UK,sports,21-01-2025 07:26,24806.0,2232.0,187.0,166.0,527.0,Y
1867.0,USA,politics,20-01-2025 09:31,46289.0,286.0,1573.0,169.0,820.0,N
8515.0,UK,sports,14-01-2025 05:28,33513.0,200.0,1139.0,25.0,161.0,Y
6794.0,UK,politics,20-01-2025 06:52,18565.0,,1465.0,199.0,459.0,Y
2355.0,Germany,tech,12-01-2025 21:38,7370.0,3735.0,250.0,480.0,519.0,N
7548.0,India,politics,03-01-2025 16:38,48175.0,1707.0,724.0,223.0,,Y
1180.0,UK,sports,14-01-2025 11:33,80206.0,545.0,1096.0,190.0,331.0,Y
3920.0,India,tech,13-01-2025 01:43,90331.0,3969.0,1972.0,407.0,315.0,N
3576.0,USA,finance,15-01-2025 22:36,15597.0,381.0,1563.0,472.0,584.0,Y
2747.0,India,tech,12-01-2025 04:00,16018.0,4938.0,548.0,133.0,115.0,N
,India,sports,09-01-2025 23:06,78614.0,3325.0,1252.0,166.0,503.0,
3502.0,,finance,17-01-2025 22:42,48996.0,4427.0,1351.0,198.0,123.0,
8142.0,Canada,tech,20-01-2025 18:38,43777.0,2093.0,734.0,344.0,622.0,Y
4472.0,Canada,tech,08-01-2025 23:39,49951.0,1172.0,119.0,277.0,861.0,Y
1292.0,Canada,sports,14-01-2025 12:40,37629.0,3512.0,1006.0,278.0,18.0,N
3831.0,UK,politics,11-01-2025 21:13,63456.0,2378.0,188.0,382.0,735.0,N
7489.0,Canada,sports,21-01-2025 05:32,23002.0,1790.0,801.0,339.0,196.0,N
3233.0,USA,politics,,18468.0,,1113.0,45.0,509.0,Y
3664.0,USA,tech,11-01-2025 11:35,89188.0,1242.0,1941.0,247.0,944.0,N
2943.0,India,sports,21-01-2025 20:14,74769.0,4258.0,1609.0,403.0,123.0,N
7912.0,Germany,sports,20-01-2025 07:25,88251.0,1793.0,472.0,371.0,817.0,Y
4794.0,India,sports,05-01-2025 15:34,,2664.0,1724.0,443.0,597.0,N
3700.0,UK,tech,20-01-2025 10:10,86053.0,658.0,1276.0,468.0,947.0,Y
6596.0,India,sports,04-01-2025 02:15,42553.0,2221.0,1417.0,251.0,690.0,Y
1422.0,Canada,finance,16-01-2025 01:41,97151.0,4318.0,713.0,356.0,678.0,
9586.0,USA,tech,09-01-2025 15:42,1914.0,4012.0,1867.0,337.0,610.0,Y
3361.0,Germany,politics,02-01-2025 04:52,29807.0,1688.0,404.0,61.0,166.0,N
7546.0,USA,sports,03-01-2025 08:17,16967.0,1231.0,761.0,474.0,312.0,N
3082.0,India,tech,01-01-2025 11:47,41242.0,800.0,1210.0,350.0,634.0,
1002.0,USA,tech,,1111.0,4658.0,947.0,50.0,857.0,N
7955.0,UK,politics,11-01-2025 14:47,34316.0,1202.0,1813.0,197.0,336.0,N
4521.0,India,sports,17-01-2025 05:50,52447.0,4747.0,211.0,106.0,618.0,N
3626.0,India,sports,10-01-2025 06:43,15725.0,1019.0,116.0,100.0,439.0,N
9791.0,Canada,politics,10-01-2025 11:52,48283.0,3406.0,694.0,484.0,251.0,N
9694.0,,politics,14-01-2025 17:31,64112.0,4769.0,1444.0,247.0,,N
4794.0,India,politics,17-01-2025 17:08,14036.0,1890.0,145.0,493.0,455.0,N
5982.0,USA,tech,20-01-2025 13:56,70485.0,3044.0,536.0,131.0,75.0,N
5138.0,India,sports,01-01-2025 22:13,26765.0,4175.0,19.0,268.0,753.0,N
2047.0,UK,finance,13-01-2025 21:22,87002.0,398.0,345.0,144.0,806.0,N
2846.0,Germany,politics,21-01-2025 23:04,,1069.0,1227.0,400.0,892.0,N
5709.0,UK,tech,16-01-2025 12:26,67128.0,2331.0,1114.0,30.0,340.0,N
9668.0,Germany,finance,,95203.0,2392.0,7.0,489.0,600.0,N
2536.0,Canada,finance,02-01-2025 21:35,73785.0,,,486.0,806.0,Y
3442.0,India,tech,17-01-2025 11:23,9511.0,1052.0,1496.0,230.0,663.0,Y
2187.0,UK,finance,23-01-2025 14:27,98649.0,2872.0,1816.0,215.0,857.0,Y
8195.0,UK,finance,15-01-2025 17:29,9902.0,,980.0,219.0,49.0,N
5628.0,Canada,finance,16-01-2025 16:35,39913.0,,1225.0,479.0,667.0,Y
9433.0,Canada,politics,10-01-2025 21:21,84397.0,2123.0,1623.0,138.0,547.0,Y
4387.0,UK,sports,18-01-2025 20:22,,529.0,1816.0,252.0,477.0,Y
9822.0,Germany,tech,12-01-2025 22:12,,3243.0,156.0,36.0,877.0,N
1287.0,Canada,tech,18-01-2025 14:52,66908.0,2249.0,1399.0,47.0,372.0,N
4462.0,Canada,sports,01-01-2025 19:58,86460.0,3644.0,1207.0,137.0,266.0,
3796.0,India,sports,16-01-2025 04:09,5674.0,4520.0,397.0,436.0,,N
7684.0,Canada,finance,22-01-2025 06:37,21892.0,3643.0,1683.0,438.0,621.0,Y
9536.0,Germany,sports,08-01-2025 08:47,96280.0,1668.0,,112.0,603.0,N
8271.0,Canada,tech,02-01-2025 04:47,46698.0,2955.0,776.0,266.0,215.0,N
2216.0,Germany,tech,01-01-2025 06:04,80824.0,4393.0,,304.0,452.0,Y
,USA,sports,04-01-2025 01:52,94958.0,1755.0,,385.0,824.0,N
3784.0,Germany,sports,22-01-2025 13:37,60279.0,3310.0,637.0,187.0,450.0,Y
5142.0,Canada,finance,21-01-2025 05:25,27285.0,2381.0,1318.0,217.0,974.0,Y
2902.0,Germany,politics,05-01-2025 22:35,65242.0,3512.0,733.0,,49.0,Y
1291.0,USA,sports,15-01-2025 12:29,46909.0,2394.0,1474.0,323.0,162.0,Y
5690.0,Canada,tech,02-01-2025 08:13,74047.0,1147.0,1350.0,472.0,421.0,N
,Canada,finance,12-01-2025 05:59,19270.0,339.0,8.0,341.0,696.0,N
9135.0,,tech,11-01-2025 14:04,68524.0,2239.0,1520.0,418.0,445.0,N
7158.0,USA,sports,24-01-2025 00:41,33682.0,4059.0,451.0,135.0,314.0,N
,Germany,politics,22-01-2025 17:37,25713.0,1263.0,635.0,278.0,890.0,
7034.0,India,tech,12-01-2025 08:20,312.0,85.0,638.0,89.0,764.0,Y
8361.0,Germany,tech,03-01-2025 03:41,67331.0,,1769.0,41.0,622.0,N
3553.0,Germany,finance,15-01-2025 00:59,1975.0,2675.0,830.0,187.0,692.0,N
7734.0,India,finance,02-01-2025 01:52,28984.0,571.0,965.0,445.0,868.0,N
4342.0,Canada,tech,20-01-2025 01:41,49407.0,4491.0,894.0,325.0,6.0,N
7423.0,USA,politics,18-01-2025 02:37,96990.0,3982.0,259.0,287.0,240.0,N
4897.0,Germany,finance,02-01-2025 18:18,21151.0,1754.0,1288.0,147.0,545.0,N
7585.0,Germany,sports,16-01-2025 06:44,37574.0,3838.0,470.0,8.0,697.0,
4016.0,UK,,03-01-2025 23:09,31140.0,927.0,1702.0,83.0,,N
1303.0,Canada,politics,23-01-2025 18:05,77514.0,4210.0,285.0,80.0,378.0,N
9230.0,UK,sports,,98627.0,293.0,1624.0,32.0,,Y
2990.0,UK,sports,06-01-2025 11:40,802.0,1411.0,1913.0,291.0,359.0,N
1627.0,,sports,14-01-2025 03:40,38645.0,523.0,584.0,261.0,,N
4447.0,Germany,tech,07-01-2025 23:14,77985.0,1378.0,1086.0,137.0,2.0,Y
4676.0,India,finance,06-01-2025 04:16,97033.0,470.0,34.0,488.0,997.0,Y
1069.0,UK,finance,01-01-2025 03:40,88675.0,200.0,984.0,294.0,210.0,Y
6134.0,India,politics,13-01-2025 09:46,38339.0,3487.0,1038.0,276.0,423.0,N
1320.0,Canada,finance,01-01-2025 08:54,70498.0,1094.0,1249.0,103.0,693.0,Y
8909.0,Canada,finance,08-01-2025 18:45,6880.0,1494.0,122.0,377.0,465.0,Y
3256.0,Germany,finance,04-01-2025 06:16,97838.0,2612.0,205.0,20.0,212.0,Y
6323.0,Canada,sports,06-01-2025 13:27,78584.0,2934.0,1495.0,311.0,984.0,N
6668.0,Canada,sports,13-01-2025 04:42,86879.0,2368.0,41.0,78.0,982.0,Y
2679.0,India,tech,10-01-2025 15:29,63251.0,572.0,296.0,441.0,328.0,N
3024.0,India,finance,02-01-2025 16:17,11769.0,846.0,1579.0,78.0,14.0,Y
1115.0,UK,sports,15-01-2025 17:28,39268.0,2650.0,753.0,25.0,841.0,N
4843.0,USA,finance,07-01-2025 20:19,18560.0,1010.0,,313.0,574.0,Y
8559.0,Germany,finance,03-01-2025 04:01,18587.0,4566.0,1403.0,207.0,764.0,Y
4843.0,Germany,finance,11-01-2025 20:54,56416.0,3976.0,523.0,87.0,509.0,N
6682.0,Canada,finance,02-01-2025 11:27,66192.0,1627.0,610.0,88.0,653.0,N
7566.0,India,tech,06-01-2025 10:49,39002.0,226.0,1632.0,407.0,711.0,N
5045.0,Germany,politics,11-01-2025 18:19,88658.0,796.0,289.0,237.0,311.0,N
8435.0,,sports,04-01-2025 07:03,27222.0,4208.0,671.0,226.0,405.0,Y
7420.0,India,sports,21-01-2025 02:48,66909.0,1124.0,1871.0,152.0,379.0,N
7592.0,UK,tech,18-01-2025 17:04,,155.0,158.0,34.0,851.0,N
6129.0,USA,politics,11-01-2025 14:32,75989.0,,406.0,48.0,381.0,Y
9801.0,UK,tech,20-01-2025 07:17,85839.0,4184.0,739.0,75.0,723.0,Y
2884.0,Germany,tech,19-01-2025 16:31,71659.0,2009.0,32.0,95.0,568.0,N
4134.0,Canada,tech,11-01-2025 15:00,26146.0,125.0,421.0,480.0,744.0,Y
7336.0,Germany,sports,01-01-2025 12:30,95708.0,4966.0,76.0,81.0,950.0,Y
2928.0,Germany,tech,01-01-2025 07:49,,2780.0,117.0,485.0,348.0,Y
8837.0,Germany,tech,01-01-2025 18:37,78595.0,1412.0,88.0,258.0,144.0,N
6617.0,UK,sports,11-01-2025 19:34,68978.0,1665.0,1912.0,7.0,926.0,Y
5113.0,Germany,sports,13-01-2025 12:44,88521.0,4766.0,1026.0,264.0,748.0,N
4598.0,Germany,finance,21-01-2025 01:37,58617.0,2783.0,316.0,349.0,374.0,Y
7281.0,UK,finance,01-01-2025 10:29,53411.0,952.0,71.0,308.0,5.0,N
,USA,finance,17-01-2025 07:29,79666.0,206.0,1480.0,454.0,278.0,Y
2765.0,Germany,tech,19-01-2025 23:43,34650.0,429.0,774.0,151.0,331.0,Y
3972.0,UK,,11-01-2025 21:15,70149.0,739.0,1447.0,288.0,542.0,N
9294.0,Canada,finance,01-01-2025 21:17,30320.0,1378.0,797.0,481.0,767.0,Y
4937.0,USA,finance,19-01-2025 14:05,36236.0,3808.0,1499.0,464.0,491.0,N
5429.0,UK,tech,23-01-2025 16:13,88722.0,1213.0,1591.0,380.0,873.0,N
2973.0,India,politics,06-01-2025 19:56,85592.0,4860.0,1420.0,292.0,521.0,Y
4538.0,,finance,15-01-2025 08:51,9425.0,427.0,689.0,151.0,37.0,Y
2723.0,India,sports,19-01-2025 19:28,2747.0,256.0,542.0,137.0,682.0,N
,USA,,12-01-2025 02:54,28654.0,2388.0,1625.0,140.0,835.0,Y
9004.0,India,finance,23-01-2025 01:11,42037.0,2963.0,1185.0,393.0,875.0,Y
4975.0,Germany,tech,07-01-2025 17:15,45927.0,4493.0,377.0,,57.0,Y
2587.0,India,sports,04-01-2025 04:03,,3354.0,398.0,436.0,183.0,N
3038.0,India,finance,05-01-2025 23:16,23844.0,2198.0,1225.0,177.0,978.0,N
2599.0,Canada,politics,08-01-2025 15:33,66886.0,1218.0,1943.0,279.0,739.0,N
2829.0,Germany,tech,14-01-2025 16:47,43574.0,1493.0,1628.0,223.0,698.0,N
6168.0,Germany,,,7695.0,4270.0,568.0,475.0,923.0,Y
9720.0,,tech,10-01-2025 01:48,87474.0,2092.0,1605.0,64.0,514.0,N
6454.0,UK,tech,08-01-2025 03:50,,3482.0,1090.0,323.0,,Y
8523.0,UK,finance,03-01-2025 01:33,60085.0,1195.0,562.0,173.0,216.0,N
6934.0,USA,politics,09-01-2025 20:46,50615.0,1208.0,1155.0,80.0,292.0,N
3686.0,India,,10-01-2025 18:06,53789.0,4305.0,314.0,286.0,468.0,
1922.0,Canada,tech,15-01-2025 19:44,74901.0,3858.0,916.0,235.0,442.0,Y
7229.0,Canada,sports,13-01-2025 11:07,11307.0,1928.0,1296.0,77.0,479.0,Y
3780.0,Germany,politics,17-01-2025 23:37,1485.0,4943.0,1872.0,282.0,502.0,Y
1450.0,USA,tech,11-01-2025 08:50,43380.0,3678.0,1442.0,489.0,815.0,Y
9581.0,USA,finance,12-01-2025 18:36,23944.0,,571.0,474.0,120.0,N
7673.0,Canada,politics,22-01-2025 03:42,25441.0,3262.0,1.0,278.0,923.0,Y
1625.0,Canada,politics,19-01-2025 19:49,46043.0,1506.0,460.0,396.0,967.0,N
9531.0,India,tech,15-01-2025 06:12,28528.0,3876.0,1667.0,213.0,796.0,N
8299.0,UK,politics,11-01-2025 08:29,76791.0,833.0,2.0,133.0,788.0,Y
3574.0,USA,finance,14-01-2025 22:56,38884.0,2504.0,1244.0,258.0,393.0,Y
6503.0,,sports,09-01-2025 06:37,97273.0,3102.0,850.0,383.0,765.0,N
4620.0,Canada,politics,02-01-2025 19:44,55967.0,3798.0,1406.0,455.0,262.0,Y
,Germany,tech,07-01-2025 12:47,,,756.0,253.0,570.0,N
1570.0,UK,sports,06-01-2025 19:58,4507.0,733.0,755.0,196.0,347.0,
,Canada,politics,,36996.0,3205.0,1970.0,422.0,982.0,Y
3386.0,India,sports,12-01-2025 20:37,42109.0,3973.0,1070.0,389.0,929.0,N
9250.0,India,sports,18-01-2025 10:56,93843.0,480.0,1881.0,3.0,452.0,Y
5129.0,USA,sports,20-01-2025 22:11,73470.0,3914.0,847.0,457.0,798.0,Y
4078.0,India,sports,02-01-2025 01:12,91061.0,,303.0,375.0,,N
9446.0,India,,21-01-2025 22:25,16435.0,957.0,132.0,90.0,34.0,N
9885.0,Canada,politics,19-01-2025 14:51,64898.0,3343.0,1011.0,9.0,201.0,Y
6241.0,Canada,politics,,21341.0,697.0,1531.0,274.0,905.0,N
6821.0,Canada,tech,02-01-2025 01:25,58424.0,4267.0,394.0,291.0,438.0,Y
7463.0,UK,sports,02-01-2025 07:15,88272.0,2683.0,1989.0,404.0,500.0,Y
4702.0,USA,sports,18-01-2025 22:26,94380.0,1528.0,841.0,421.0,504.0,N
2429.0,USA,finance,23-01-2025 01:54,76715.0,,1758.0,59.0,831.0,N
8250.0,Canada,tech,14-01-2025 16:30,56987.0,4836.0,198.0,235.0,649.0,N
3814.0,Canada,tech,,41217.0,2161.0,976.0,233.0,683.0,Y
3164.0,Germany,sports,22-01-2025 00:45,13374.0,3874.0,1000.0,385.0,146.0,Y
1380.0,Germany,tech,23-01-2025 12:21,50467.0,2933.0,616.0,347.0,717.0,Y
9499.0,USA,finance,15-01-2025 20:11,47141.0,2241.0,1556.0,139.0,720.0,N
1092.0,UK,sports,,927.0,225.0,726.0,368.0,319.0,N
9206.0,UK,politics,03-01-2025 13:20,48912.0,2911.0,855.0,391.0,601.0,N
3424.0,UK,finance,20-01-2025 22:08,3409.0,2878.0,1209.0,435.0,873.0,Y
2326.0,,tech,20-01-2025 14:31,6118.0,3401.0,213.0,39.0,240.0,N
4145.0,UK,finance,03-01-2025 16:21,84848.0,,1819.0,470.0,876.0,Y
2250.0,UK,finance,22-01-2025 21:57,31165.0,668.0,1983.0,104.0,366.0,
6434.0,USA,tech,02-01-2025 19:05,82480.0,4189.0,933.0,481.0,824.0,Y
,USA,politics,04-01-2025 14:51,22549.0,3407.0,1128.0,459.0,694.0,Y
1991.0,USA,sports,23-01-2025 03:08,87641.0,3226.0,561.0,433.0,586.0,Y
8070.0,USA,sports,06-01-2025 04:49,62591.0,4479.0,433.0,445.0,112.0,N
7150.0,India,sports,06-01-2025 17:22,28252.0,1170.0,,238.0,214.0,Y
7254.0,Canada,finance,13-01-2025 23:00,23211.0,2911.0,1149.0,271.0,975.0,N
6314.0,UK,sports,01-01-2025 13:22,14319.0,716.0,860.0,250.0,585.0,N
1232.0,Canada,sports,09-01-2025 19:46,18523.0,4839.0,979.0,86.0,407.0,Y
7022.0,India,sports,03-01-2025 17:36,64990.0,2640.0,1891.0,283.0,976.0,Y
6762.0,USA,politics,13-01-2025 11:41,22273.0,92.0,1356.0,473.0,962.0,N
2642.0,Germany,finance,,36262.0,3958.0,113.0,495.0,10.0,Y
3817.0,Germany,sports,04-01-2025 20:14,61281.0,483.0,1687.0,335.0,725.0,N
2379.0,Canada,tech,20-01-2025 10:46,80528.0,581.0,147.0,5.0,214.0,N
6177.0,UK,sports,22-01-2025 14:28,91237.0,4682.0,489.0,399.0,29.0,N
7235.0,India,politics,15-01-2025 02:57,82570.0,2872.0,324.0,341.0,471.0,N
6727.0,,tech,23-01-2025 15:33,79345.0,524.0,228.0,298.0,324.0,Y
5897.0,Germany,politics,06-01-2025 21:18,35673.0,1894.0,1527.0,55.0,814.0,N
7156.0,India,tech,21-01-2025 06:10,70669.0,4494.0,1833.0,432.0,220.0,N
8988.0,UK,tech,22-01-2025 22:33,63057.0,2083.0,,377.0,738.0,N
,India,,06-01-2025 03:47,66914.0,4932.0,1727.0,149.0,489.0,Y
5188.0,India,finance,04-01-2025 19:23,87844.0,148.0,1910.0,333.0,328.0,Y
6309.0,UK,politics,,82730.0,4841.0,1984.0,385.0,845.0,N
6880.0,Canada,politics,07-01-2025 02:29,43145.0,411.0,912.0,25.0,297.0,Y
7097.0,USA,finance,19-01-2025 07:57,65058.0,4289.0,1630.0,215.0,880.0,Y
6799.0,USA,tech,01-01-2025 07:54,85102.0,3320.0,1619.0,82.0,806.0,N
1742.0,Canada,finance,09-01-2025 00:35,78995.0,4604.0,37.0,17.0,407.0,N
6296.0,UK,politics,11-01-2025 16:27,,4059.0,880.0,,587.0,Y
3431.0,UK,politics,11-01-2025 06:19,590.0,1554.0,153.0,269.0,906.0,Y
6635.0,UK,tech,13-01-2025 19:41,89446.0,,104.0,268.0,186.0,N
6919.0,,sports,14-01-2025 07:46,96123.0,3882.0,1941.0,43.0,0.0,N
9963.0,India,sports,02-01-2025 02:25,47336.0,,129.0,142.0,939.0,N
8928.0,USA,,20-01-2025 08:32,72216.0,1829.0,1551.0,285.0,890.0,Y
9828.0,,sports,10-01-2025 16:10,47117.0,4261.0,1568.0,432.0,959.0,Y
8752.0,Canada,politics,18-01-2025 22:09,76869.0,1667.0,1691.0,224.0,537.0,N
7791.0,India,sports,04-01-2025 05:45,99189.0,660.0,264.0,115.0,685.0,Y
2556.0,,politics,06-01-2025 21:21,77988.0,3230.0,626.0,122.0,379.0,N
7696.0,UK,tech,19-01-2025 05:44,,423.0,520.0,254.0,408.0,Y
2164.0,Canada,tech,22-01-2025 03:55,70879.0,4530.0,1528.0,407.0,380.0,Y
5221.0,India,finance,16-01-2025 17:24,81250.0,2933.0,659.0,172.0,285.0,Y
5581.0,UK,sports,12-01-2025 16:23,49534.0,413.0,1689.0,485.0,735.0,N
2099.0,UK,politics,,71242.0,,1193.0,363.0,805.0,N
9634.0,Germany,tech,11-01-2025 21:05,85490.0,110.0,1402.0,53.0,256.0,N
9571.0,Canada,finance,08-01-2025 08:48,87612.0,939.0,182.0,,277.0,Y
9186.0,Canada,sports,,35232.0,3938.0,66.0,6.0,624.0,Y
6246.0,Canada,finance,10-01-2025 22:14,92716.0,938.0,244.0,370.0,611.0,N
1242.0,India,politics,02-01-2025 09:39,25372.0,570.0,569.0,442.0,,Y
7861.0,India,finance,14-01-2025 13:29,54651.0,2162.0,336.0,433.0,632.0,N
2935.0,USA,finance,20-01-2025 04:57,79211.0,1785.0,506.0,497.0,917.0,N
9729.0,Canada,sports,03-01-2025 14:46,71145.0,2464.0,1545.0,243.0,647.0,N
6013.0,UK,politics,19-01-2025 12:12,58862.0,3281.0,942.0,130.0,545.0,N
5278.0,Germany,politics,01-01-2025 11:57,29940.0,4660.0,438.0,342.0,112.0,N
7835.0,Germany,,03-01-2025 19:43,60043.0,4145.0,1955.0,320.0,658.0,N
3524.0,USA,politics,08-01-2025 10:45,90140.0,827.0,1767.0,,465.0,Y
4960.0,India,tech,23-01-2025 04:35,64363.0,918.0,909.0,494.0,715.0,Y
2730.0,Germany,politics,17-01-2025 10:09,38774.0,2678.0,1748.0,213.0,990.0,Y
5887.0,India,finance,04-01-2025 03:15,28735.0,4369.0,1877.0,250.0,830.0,Y
3743.0,Canada,politics,10-01-2025 05:12,72981.0,310.0,,253.0,212.0,Y
2195.0,Germany,finance,10-01-2025 02:22,6553.0,2682.0,1865.0,275.0,391.0,N
5710.0,Canada,sports,02-01-2025 09:27,92324.0,2569.0,1302.0,269.0,764.0,Y
6756.0,India,sports,20-01-2025 12:02,10602.0,651.0,506.0,103.0,510.0,N
1275.0,USA,finance,06-01-2025 02:21,59432.0,1398.0,1491.0,434.0,985.0,N
1029.0,India,sports,22-01-2025 14:47,19069.0,1855.0,1823.0,285.0,680.0,Y
4403.0,Germany,tech,10-01-2025 02:15,90658.0,739.0,967.0,107.0,213.0,Y
1588.0,UK,finance,04-01-2025 15:34,84428.0,2966.0,697.0,327.0,959.0,Y
8173.0,India,tech,16-01-2025 03:11,6567.0,3282.0,69.0,442.0,526.0,N
8926.0,India,sports,21-01-2025 22:49,54671.0,484.0,249.0,446.0,889.0,Y
1497.0,USA,sports,01-01-2025 21:32,72512.0,455.0,293.0,367.0,796.0,Y
,India,politics,23-01-2025 06:33,77349.0,2937.0,572.0,189.0,898.0,Y
8181.0,UK,tech,17-01-2025 13:55,3752.0,3194.0,797.0,393.0,687.0,Y
3494.0,UK,sports,04-01-2025 04:36,63512.0,2489.0,686.0,276.0,157.0,
9223.0,India,sports,09-01-2025 22:45,82540.0,3095.0,1291.0,339.0,977.0,N
7277.0,India,politics,07-01-2025 22:24,46053.0,4252.0,1346.0,140.0,88.0,N
9080.0,UK,finance,02-01-2025 08:10,77899.0,1369.0,57.0,373.0,777.0,Y
8010.0,Canada,finance,12-01-2025 11:21,6591.0,657.0,1654.0,227.0,890.0,N
2558.0,Germany,politics,22-01-2025 04:50,37292.0,4129.0,224.0,323.0,887.0,Y
8851.0,India,sports,15-01-2025 04:17,63660.0,3670.0,715.0,481.0,386.0,N
2017.0,Germany,tech,08-01-2025 07:10,71424.0,4141.0,132.0,196.0,963.0,N
9294.0,USA,finance,12-01-2025 11:39,,1927.0,24.0,345.0,932.0,N
9091.0,India,finance,08-01-2025 16:21,14847.0,3029.0,440.0,367.0,446.0,N
,UK,tech,17-01-2025 21:58,82589.0,,1315.0,173.0,861.0,N
1564.0,Germany,politics,18-01-2025 12:44,34933.0,3023.0,1465.0,9.0,244.0,Y
3883.0,India,finance,09-01-2025 23:30,89479.0,3707.0,1666.0,298.0,261.0,N
3029.0,Germany,tech,21-01-2025 04:24,1129.0,109.0,324.0,313.0,832.0,Y
3713.0,Canada,politics,10-01-2025 08:35,15166.0,4280.0,210.0,18.0,718.0,Y
5308.0,Germany,sports,08-01-2025 10:35,55042.0,3975.0,970.0,287.0,476.0,N
2952.0,UK,tech,21-01-2025 22:18,39357.0,4908.0,498.0,109.0,994.0,Y
,Canada,tech,,6640.0,382.0,1597.0,14.0,587.0,Y
3865.0,Germany,sports,13-01-2025 08:48,22893.0,4916.0,117.0,222.0,467.0,Y
,India,finance,10-01-2025 06:43,64522.0,,514.0,353.0,203.0,N
8216.0,Germany,tech,15-01-2025 18:32,86656.0,2390.0,205.0,205.0,911.0,Y
2993.0,USA,politics,10-01-2025 23:00,75320.0,1519.0,1387.0,64.0,296.0,Y
2615.0,UK,finance,22-01-2025 06:31,59298.0,2312.0,1848.0,259.0,430.0,N
9316.0,Germany,,14-01-2025 17:14,89183.0,2792.0,247.0,422.0,850.0,Y
1366.0,USA,politics,06-01-2025 11:02,8337.0,4197.0,,393.0,600.0,N
4687.0,USA,sports,17-01-2025 17:17,74753.0,72.0,1115.0,341.0,308.0,N
8865.0,Canada,sports,21-01-2025 17:39,45367.0,1856.0,911.0,56.0,396.0,Y
2548.0,Germany,finance,06-01-2025 00:16,35068.0,3609.0,280.0,171.0,133.0,N
5637.0,USA,tech,15-01-2025 09:50,28947.0,641.0,1001.0,487.0,616.0,N
7481.0,Germany,politics,07-01-2025 14:28,18658.0,1654.0,929.0,442.0,640.0,N
7810.0,India,sports,14-01-2025 23:32,34244.0,,1244.0,142.0,781.0,
4181.0,India,tech,19-01-2025 02:09,78905.0,4849.0,62.0,242.0,214.0,N
1625.0,India,sports,08-01-2025 03:54,,,1495.0,,87.0,Y
